segmento_idx,posto,hora_ini,n_steps,soc_inicial_m1_pct,soc_final_m1_pct,soc_inicial_m2_pct,soc_final_m2_pct,soc_inicial_m3_pct,soc_final_m3_pct,monitor_bessm1_csv,monitor_bessm2_csv,monitor_bessm3_csv
238,FORA_PONTA,4196.75,84,12.5152,100.0,12.5152,100.0,12.5152,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00238_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00238_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00238_FORA_PONTA.csv
239,PONTA,4217.75,12,100.0,12.5557,100.0,12.5536,100.0,12.5527,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00239_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00239_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00239_PONTA.csv
240,FORA_PONTA,4220.75,84,12.5557,100.0,12.5536,100.0,12.5527,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00240_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00240_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00240_FORA_PONTA.csv
241,PONTA,4241.75,12,100.0,13.3581,100.0,13.3148,100.0,13.2947,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00241_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00241_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00241_PONTA.csv
242,FORA_PONTA,4244.75,84,13.3581,100.0,13.3148,100.0,13.2947,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00242_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00242_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00242_FORA_PONTA.csv
243,PONTA,4265.75,12,100.0,14.936,100.0,14.8113,100.0,14.7536,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00243_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00243_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00243_PONTA.csv
244,FORA_PONTA,4268.75,276,14.936,100.0,14.8113,100.0,14.7536,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00244_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00244_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00244_FORA_PONTA.csv
245,PONTA,4337.75,12,100.0,12.5151,100.0,12.5151,100.0,12.5152,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00245_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00245_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00245_PONTA.csv
246,FORA_PONTA,4340.75,84,12.5151,100.0,12.5151,100.0,12.5152,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00246_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00246_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00246_FORA_PONTA.csv
247,PONTA,4361.75,12,100.0,12.5151,100.0,12.5151,100.0,12.5151,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00247_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00247_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00247_PONTA.csv
248,FORA_PONTA,4364.75,84,12.5151,100.0,12.5151,100.0,12.5151,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00248_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00248_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00248_FORA_PONTA.csv
249,PONTA,4385.75,12,100.0,12.5151,100.0,12.5152,100.0,12.5152,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00249_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00249_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00249_PONTA.csv
250,FORA_PONTA,4388.75,84,12.5151,100.0,12.5152,100.0,12.5152,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00250_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00250_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00250_FORA_PONTA.csv
251,PONTA,4409.75,12,100.0,12.5151,100.0,12.5151,100.0,12.5151,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00251_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00251_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00251_PONTA.csv
252,FORA_PONTA,4412.75,84,12.5151,100.0,12.5151,100.0,12.5151,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00252_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00252_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00252_FORA_PONTA.csv
253,PONTA,4433.75,12,100.0,18.2689,100.0,17.9717,100.0,17.8343,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00253_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00253_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00253_PONTA.csv
254,FORA_PONTA,4436.75,276,18.2689,100.0,17.9717,100.0,17.8343,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00254_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00254_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00254_FORA_PONTA.csv
255,PONTA,4505.75,12,100.0,14.3296,100.0,14.2361,100.0,14.1928,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00255_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00255_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00255_PONTA.csv
256,FORA_PONTA,4508.75,84,14.3296,100.0,14.2361,100.0,14.1928,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00256_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00256_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00256_FORA_PONTA.csv
257,PONTA,4529.75,12,100.0,18.6792,100.0,18.6321,100.0,18.7261,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00257_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00257_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00257_PONTA.csv
258,FORA_PONTA,4532.75,84,18.6792,100.0,18.6321,100.0,18.7261,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00258_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00258_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00258_FORA_PONTA.csv
259,PONTA,4553.75,12,100.0,15.3843,100.0,15.2365,100.0,15.1681,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00259_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00259_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00259_PONTA.csv
260,FORA_PONTA,4556.75,84,15.3843,100.0,15.2365,100.0,15.1681,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00260_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00260_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00260_FORA_PONTA.csv
261,PONTA,4577.75,12,100.0,19.1577,100.0,18.8145,100.0,18.7092,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00261_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00261_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00261_PONTA.csv
262,FORA_PONTA,4580.75,84,19.1577,100.0,18.8145,100.0,18.7092,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00262_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00262_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00262_FORA_PONTA.csv
263,PONTA,4601.75,12,100.0,25.224,100.0,28.859,100.0,30.5472,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00263_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00263_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00263_PONTA.csv
264,FORA_PONTA,4604.75,276,25.224,100.0,28.859,100.0,30.5472,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00264_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00264_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00264_FORA_PONTA.csv
265,PONTA,4673.75,12,100.0,21.3033,100.0,25.1171,100.0,26.8887,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00265_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00265_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00265_PONTA.csv
266,FORA_PONTA,4676.75,84,21.3033,100.0,25.1171,100.0,26.8887,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00266_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00266_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00266_FORA_PONTA.csv
267,PONTA,4697.75,12,100.0,29.3675,100.0,32.8123,100.0,34.4119,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00267_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00267_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00267_PONTA.csv
268,FORA_PONTA,4700.75,84,29.3675,100.0,32.8123,100.0,34.4119,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00268_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00268_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00268_FORA_PONTA.csv
269,PONTA,4721.75,12,100.0,22.9961,100.0,26.7334,100.0,28.4693,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00269_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00269_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00269_PONTA.csv
270,FORA_PONTA,4724.75,84,22.9961,100.0,26.7334,100.0,28.4693,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00270_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00270_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00270_FORA_PONTA.csv
271,PONTA,4745.75,12,100.0,23.0051,100.0,26.7418,100.0,28.4774,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00271_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00271_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00271_PONTA.csv
272,FORA_PONTA,4748.75,84,23.0051,100.0,26.7418,100.0,28.4774,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00272_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00272_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00272_FORA_PONTA.csv
273,PONTA,4769.75,12,100.0,33.2119,100.0,36.4784,100.0,37.9949,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00273_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00273_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00273_PONTA.csv
274,FORA_PONTA,4772.75,276,33.2119,100.0,36.4784,100.0,37.9949,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00274_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00274_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00274_FORA_PONTA.csv
275,PONTA,4841.75,12,100.0,35.0296,100.0,38.2122,100.0,39.6895,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00275_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00275_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00275_PONTA.csv
276,FORA_PONTA,4844.75,84,35.0296,100.0,38.2122,100.0,39.6895,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00276_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00276_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00276_FORA_PONTA.csv
277,PONTA,4865.75,12,100.0,37.5346,100.0,40.6004,100.0,42.0234,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00277_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00277_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00277_PONTA.csv
278,FORA_PONTA,4868.75,84,37.5346,100.0,40.6004,100.0,42.0234,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00278_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00278_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00278_FORA_PONTA.csv
279,PONTA,4889.75,12,100.0,33.7134,100.0,36.957,100.0,38.4628,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00279_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00279_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00279_PONTA.csv
280,FORA_PONTA,4892.75,84,33.7134,100.0,36.957,100.0,38.4628,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00280_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00280_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00280_FORA_PONTA.csv
281,PONTA,4913.75,12,100.0,34.4834,100.0,37.6913,100.0,39.1805,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00281_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00281_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00281_PONTA.csv
282,FORA_PONTA,4916.75,84,34.4834,100.0,37.6913,100.0,39.1805,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM1_IN_s00282_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM2_IN_s00282_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 011 segmentos_pass1_sem_hvac_int_ano_2037\UFSM_Mon_BESSM3_IN_s00282_FORA_PONTA.csv
