Hora_decimal,P_residuo_BT_kW,Q_residuo_BT_kVAr,sumP_est_kW,sumAbsQ_est_kVAr,fatorP_por_sumP,fatorQ_por_sumAbsQ
2281.0,46.093999999999824,-8.838700000000003,452.9845411328477,120.86817468754299,0.1017562318677046,-0.07312677653028994
2281.25,39.25399999999991,-4.1053,456.1665689433351,116.93421693974754,0.086051900056876,-0.03510777347673461
2281.5,88.31099999999992,18.42487,444.52831251619307,117.40287293120457,0.19866226180313987,0.1569371305827972
2281.75,63.567999999999984,9.889300000000006,446.96532991684444,122.02826001855385,0.14222132175626795,0.08104106375438265
2282.0,73.66399999999999,13.365200000000002,444.9788745342328,123.28827745854227,0.16554493755935132,0.10840608917173226
2282.25,66.45299999999997,11.648559999999996,439.8337611491327,114.90401445117303,0.15108662833517233,0.10137644063732779
2282.5,68.42099999999994,17.411899999999996,438.7881199477228,118.8925300011439,0.155931751315764,0.14645074841819306
2282.75,77.17599999999993,22.89688,434.49166962373874,114.21437429248985,0.17762365862349636,0.20047284014675534
2283.0,62.7890000000001,11.90094,428.6921188987,117.21866324335748,0.14646642014624286,0.10152768911288877
2283.25,67.5039999999999,21.704320000000003,432.2351107532962,113.70860933797108,0.1561742633132103,0.19087666383720522
2283.5,78.65300000000002,25.10163,433.3690646516959,118.63209811177238,0.18149195781478866,0.2115922284064287
2283.75,76.7829999999999,24.531740000000003,434.30577991183776,120.43413794716275,0.1767947919449438,0.20369423834596337
2284.0,52.33499999999992,23.220800000000004,429.41952947524527,119.98318935362317,0.1218738236333913,0.1935337785659454
2284.25,72.46400000000006,33.9514,421.4935722649395,115.90273098500899,0.17192195745858527,0.2929301122713952
2284.5,19.971000000000004,13.157199999999996,435.4059807122601,116.71966144479002,0.045867537159986614,0.11272479578107353
2284.75,35.343000000000075,14.9608,428.2933798719126,119.04669240170192,0.08252053769911157,0.12567169820659477
2285.0,46.18299999999999,18.935500000000005,429.75313091578727,118.46629718738842,0.1074640221970828,0.1598387089793824
2285.25,46.50299999999993,24.5683,432.3948789760333,118.75340962724721,0.10754752718192458,0.20688500715151645
2285.5,72.11899999999991,37.98625,434.3902081074952,120.95685015495499,0.166023539789721,0.31404794314118384
2285.75,75.81499999999994,33.10434,429.2551653769479,117.29590145959673,0.17661988978845122,0.2822292986204892
2286.0,65.4559999999999,26.54824,437.92824732137814,119.79090596543263,0.14946740796093097,0.22162149777597367
2286.25,88.48000000000013,27.91422,429.9682429026884,118.7417347485811,0.20578263967282154,0.2350834780972708
2286.5,78.13999999999999,34.12371,419.42369361846295,115.89987912788284,0.18630325656108876,0.2944240344060085
2286.75,30.78599999999983,24.262289999999997,407.31255923736586,117.75043241474846,0.07558323283142111,0.20604841530043588
2287.0,6.971000000000004,42.83776,409.7663296315099,111.72550745049999,0.017012134711675328,0.38341969508600604
2287.25,16.100000000000023,31.94355,397.4792694896387,112.63133913309757,0.040505257093463864,0.283611561807429
2287.5,-16.6400000000001,22.745349999999995,410.17827743700275,121.92860508968138,-0.04056772607261182,0.18654646285234092
2287.75,-15.665000000000076,30.0493,405.9046763362647,122.31176859254866,-0.03859280494473209,0.2456779126471615
2288.0,-145.00499999999988,26.8433,414.01523044950244,117.53860357181527,-0.3502407383481178,0.2283785852841014
2288.25,-118.99300000000004,14.9465,404.53764707125606,116.65986250097963,-0.29414567682755216,0.1281203293024153
2288.5,-122.94299999999998,14.521999999999991,405.25223677659767,114.84174331969804,-0.3033740195437205,0.1264522775448771
2288.75,-67.08899999999994,27.753,399.26197444528856,114.19954648458186,-0.16803253075429864,0.2430219808600286
2289.0,-34.56000000000017,40.30940000000001,406.90689332336484,125.28234376514175,-0.08493343456960235,0.32174845064812396
2289.25,-29.36800000000017,45.9763,404.72871359218846,121.81661449441562,-0.07256218551765978,0.3774222440084942
2289.5,-25.21499999999992,45.2495,424.9003893321101,125.09699393134,-0.059343320535984276,0.36171532646767973
2289.75,0.8170000000000073,57.9115,419.8451076654907,125.22883462036879,0.0019459557467344543,0.4624454118379262
2290.0,-22.720000000000027,44.1909,414.54565529648994,126.89245777667963,-0.054806991002596096,0.3482547408591642
2290.25,3.164999999999964,43.8481,424.9899124528994,134.00473783228432,0.007447235586681681,0.3272130576075509
2290.5,-189.19500000000016,22.492999999999995,431.5056294046177,133.8786274459071,-0.4384531443101852,0.16801038693863338
2290.75,-147.35699999999997,29.010899999999992,417.2581139361624,128.7580453092955,-0.35315550513786914,0.22531329929956298
2291.0,-116.03099999999996,28.207700000000003,433.4836946653733,130.66228697464646,-0.2676709676232916,0.21588249106242405
2291.25,-60.78699999999981,44.6078,428.6628790448727,127.8263290217111,-0.14180607412389581,0.34897192418334594
2291.5,-2.334999999999809,44.27629999999999,432.38003599596004,130.66066062248998,-0.005400341841919885,0.33886481048741096
2291.75,12.151000000000067,51.10850000000001,430.43266190356974,132.18685922945997,0.02822973504441507,0.38663828082398116
2292.0,-29.31100000000015,49.16209999999998,436.77881980200004,138.7308470104849,-0.06710719172071432,0.3543703585712588
2292.25,12.959999999999807,55.75539999999998,437.1187237768001,138.89622048189,0.029648695640448915,0.4014176901758796
2292.5,-45.02300000000014,46.1291,440.0223354087501,138.06130686441,-0.10231980601206733,0.33412040670673493
2292.75,-10.326999999999998,54.94819999999999,431.7475735192689,131.1997514635595,-0.02391906899631737,0.4188132933716857
2293.0,-121.40499999999996,39.57769999999999,427.2577399767685,133.13243142534384,-0.28414932870871146,0.2972806819215484
2293.25,-115.88599999999995,43.7056,437.1754045073405,134.10692887903588,-0.2650789564216075,0.3259011325165931
2293.5,-63.77599999999984,52.43239999999999,440.554917791921,134.68193263520493,-0.14476288295599496,0.3893053728447502
2293.75,-52.08300000000008,56.881799999999984,446.06781768653195,130.72398369578687,-0.11676027261980305,0.4351290282919464
2294.0,-53.97499999999991,45.62679999999999,443.2186119979208,136.23001120138127,-0.12177963320785165,0.33492473205887374
2294.25,-48.904,43.18350000000001,445.56390078601737,136.59198468948213,-0.10975754524486536,0.3161495903157869
2294.5,-42.47800000000007,40.05630000000001,453.19146571842174,136.0414087883687,-0.09373080301205987,0.2944419670213291
2294.75,-30.573000000000093,39.53670000000001,459.2827240441069,136.87623606714726,-0.06656684085740625,0.2888499942430074
2295.0,-1.7960000000000491,47.6362,458.81004883933906,132.70085909073396,-0.003914473984480998,0.35897431506022764
2295.25,-46.99800000000005,41.4442,470.8631016351934,130.9205440318453,-0.09981245044852184,0.3165599433341726
2295.5,-83.44000000000005,59.1664,466.2635982206301,132.72047935973373,-0.1789545662977475,0.4457970637646038
2295.75,-92.23900000000005,38.045,467.5485445039482,137.16552581893293,-0.1972821883080873,0.27736561189742226
2296.0,-93.1400000000001,26.156099999999995,476.0459096340928,141.67244298180435,-0.195653398369899,0.18462376627019372
2296.25,-33.87800000000016,30.915099999999995,476.4352595740456,137.94065140552343,-0.07110724766737166,0.22411884883096972
2296.5,-47.60100000000011,6.638400000000004,478.61541173024807,129.66116535927034,-0.09945563563847054,0.05119805904571396
2296.75,-33.20900000000006,-3.393599999999992,475.0977275605802,131.70158495277892,-0.06989930297186181,-0.02576734365965872
2297.0,27.121999999999844,-2.3707000000000136,466.13875933815126,127.76219845719217,0.05818439135700518,-0.01855556673748329
2297.25,19.32399999999984,-24.437000000000005,467.66511833009014,124.94010420093502,0.04132016531188128,-0.19558972002055625
2297.5,43.452999999999975,-35.819,467.3351335067291,123.78494265080778,0.09298038363592089,-0.28936475820846747
2297.75,24.169000000000096,10.078599999999994,491.4517078362005,135.81142401081138,0.04917878931871686,0.07421025199763519
2298.0,2.547000000000253,13.854299999999997,501.0321182837786,137.92815359777683,0.0050835064401154074,0.10044577295221115
2298.25,-33.05300000000011,16.5604,515.8897786642536,134.42215869838412,-0.06406988734217846,0.12319695026738975
2298.5,11.343000000000076,4.557200000000009,512.5359580001916,132.92164811875563,0.022131130163546175,0.03428485927234734
2298.75,9.066000000000033,-24.38860000000001,531.9382741136315,135.50352774352416,0.017043330854706225,-0.17998498198631263
2299.0,72.17399999999975,-12.8095,531.6069406381017,132.14756700925332,0.13576572178190038,-0.09693330183750598
2299.25,27.906000000000176,-11.101399999999984,535.3579647699435,137.83010772246197,0.05212587060695375,-0.08054408563877807
2299.5,24.79199999999992,-12.91579999999999,554.5354717885742,138.15373609593198,0.044707690060000846,-0.09348860454292343
2299.75,74.80200000000013,12.335100000000011,545.1204421017592,141.32910123514782,0.137221051024237,0.08727926444162751
2300.0,49.52599999999984,4.0508000000000095,553.95295212059,146.45973644723333,0.08940470451580611,0.02765811340551904
2300.25,46.8610000000001,13.994800000000003,548.4397589717488,139.87051031314448,0.08544420646646443,0.10005540101818608
2300.5,76.01600000000008,21.393400000000007,531.6333379550377,132.58179892312057,0.1429857658897024,0.161360006982597
2300.75,70.58899999999994,20.479299999999995,535.3451842531497,129.8519978252739,0.13185698139505517,0.15771262932401323
2301.0,59.11400000000003,21.5446,521.8569437656697,131.22864471554476,0.11327625454868737,0.1641760459136093
2301.25,50.37699999999995,27.9686,519.70264241177,134.79658785513098,0.09693427719785448,0.20748744790230522
2301.5,25.588999999999714,36.717,543.2458533490602,142.44957938761704,0.04710390303441049,0.2577543588253779
2301.75,72.74000000000001,60.1849,526.0297060424524,132.8975895778623,0.13828116390470474,0.4528667539507084
2302.0,24.46499999999992,47.99510000000001,513.4182373511316,141.6515235984949,0.047651209521153176,0.3388251589586854
2302.25,54.26199999999994,62.02289999999999,508.8880168962866,138.31113431806128,0.10662856698993316,0.44843027501583266
2302.5,41.68299999999999,55.6666,504.56144500469935,129.67799145809167,0.0826123367385151,0.42926790717598295
2302.75,6.79300000000012,67.68880000000001,516.4215808204988,139.3333968012466,0.013153981654305178,0.485804563399508
2303.0,34.30600000000027,58.2522,511.58002789870187,135.00574677213464,0.06705891185961858,0.43147941026776593
2303.25,18.53399999999988,19.778400000000005,516.3948378746944,141.63501951078632,0.03589114112038673,0.13964343047584898
2303.5,87.356,51.2256,482.69408756631685,128.17369317214323,0.18097590637672403,0.39965767336673086
2303.75,68.21400000000017,61.203700000000005,490.3023146251162,129.67163771795862,0.13912640826947026,0.47198987440199286
2304.0,53.919000000000096,53.747,494.59529633584236,134.2488568563187,0.10901640270227675,0.4003535021346462
2304.25,45.52800000000002,63.2411,486.9342728641334,137.9801735987447,0.09349927194938576,0.45833468932941934
2304.5,10.077999999999976,45.483900000000006,490.67170756546994,139.87040225168,0.020539191163075725,0.32518602411793446
2304.75,17.71199999999999,50.86279999999999,472.56949845961526,134.43271318202136,0.03748020144705471,0.378351361034661
2305.0,27.52199999999993,50.4417,477.47853980456125,132.568012353002,0.057640286851980985,0.3804967661858268
2305.25,41.08000000000016,50.38929999999999,466.05528946557087,132.08827224092735,0.08814404841774655,0.3814820130896295
2305.5,40.86200000000008,77.93190000000001,473.18604383028014,134.26538470151,0.0863550405443831,0.5804318080438462
2305.75,68.46400000000017,82.6719,465.4945887373325,134.2229920202868,0.147077971809964,0.6159294972913788
2306.0,76.95699999999988,86.36759999999998,464.7222420669885,134.99731133274182,0.16559784110549788,0.6397727417483214
2306.25,66.69200000000001,93.9105,460.8455230648671,132.16970986705314,0.14471660602551337,0.7105296674590773
2306.5,78.56500000000005,92.56010000000002,459.55257615166016,122.25294267458503,0.17095976407729302,0.757119607716749
2306.75,60.31400000000008,87.15110000000001,453.17246200642995,124.58571592407667,0.13309281798138983,0.6995272239163473
2307.0,61.95100000000002,94.15189999999998,454.0648772329344,128.6266017291813,0.13643645017762357,0.7319784456269275
2307.25,61.031999999999925,95.8839,458.19059006842656,138.4703696958114,0.1332022117496681,0.6924506680428137
2307.5,56.062999999999874,95.1579,456.1664195282277,132.35152945985698,0.12290032233845893,0.7189784688424169
2307.75,71.74399999999991,108.7556,451.4928961410401,125.07011346785899,0.15890393982541884,0.869557058712899
2308.0,55.41599999999994,103.84130000000002,444.88465842723474,125.28367298654723,0.12456262303111935,0.8288494224714368
2308.25,27.91599999999994,94.8513,458.0466569573856,131.45456318997904,0.0609457564551052,0.7215519773392746
2308.5,7.976000000000113,80.05880000000002,454.7849504692605,136.1417101094605,0.01753795940646286,0.5880549020254795
2308.75,10.365000000000007,83.4864,455.5768898736452,132.465059720143,0.022751373545033753,0.6302522353923405
2309.0,21.711000000000013,85.97789999999999,456.2086679462023,122.36974030836942,0.04759006464682133,0.7026075219522189
2309.25,47.52599999999984,75.63050000000001,455.52353098358003,127.98311687300695,0.104332700217221,0.5909412260606642
2309.5,71.57999999999993,79.01660000000001,451.48610946288386,130.16678198892066,0.15854308360705932,0.6070412035439704
2309.75,60.38800000000015,64.25559999999999,460.00926011326567,131.99870949592733,0.1312756182019708,0.48678960760584195
2310.0,51.496000000000095,59.7072,462.30165268636,126.82797355243405,0.11139047351608021,0.4707731135932363
2310.25,63.09100000000012,43.54579999999999,478.10099761956013,122.98342357395005,0.1319616572944355,0.35407861266616847
2310.5,83.00400000000013,33.7247,465.9776826953726,124.28164433382602,0.17812870247321053,0.2713570469780232
2310.75,-84.6360000000002,-2.991900000000001,554.772273819735,152.73726586267955,-0.1525598952832697,-0.019588539726054205
2311.0,-160.1020000000001,-9.714400000000005,657.1786827383263,131.10311109906377,-0.24362019676732133,-0.07409740256018514
2311.25,-195.2639999999999,-5.3352999999999895,775.8418185103201,137.26423686293998,-0.2516801690000712,-0.03886882790400351
2311.5,-189.66599999999997,-10.8767,861.918193141691,146.15350758206168,-0.22005104603798603,-0.07441969871228027
2311.75,-182.51600000000008,-33.5174,918.3720298095685,149.6305014080331,-0.19873863105112877,-0.22400112065788064
2312.0,-317.2070000000001,-51.9898,967.5302291271483,135.93825079379437,-0.32785228869403543,-0.38245158883840336
2312.25,-282.6930000000002,-51.5132,993.6360510331771,134.5686252854316,-0.28450356617602357,-0.3828024540693351
2312.5,-324.18799999999965,-67.48599999999999,1051.8773723755082,151.57213601465804,-0.3081994237292788,-0.4452401462065141
2312.75,-290.52300000000014,-44.9213,1073.3627794717465,126.65173739066907,-0.27066617694995954,-0.354683646079296
2313.0,-264.4119999999998,-45.6913,1120.6490199453228,148.9111775715106,-0.2359454167129871,-0.30683593229969575
2313.25,-222.0300000000002,-37.30389999999999,1134.109709901995,136.42357489452664,-0.19577471038422473,-0.2734417422270367
2313.5,-191.42099999999985,-30.827900000000007,1152.169807115785,143.0505108220992,-0.16613957319293246,-0.2155035995525963
2313.75,-263.009,-25.71050000000001,1196.4965003496914,139.48799558769278,-0.21981593755028309,-0.18432052085683912
2314.0,-207.4640000000004,-39.82769999999999,1176.1215678979477,146.9743024002865,-0.17639673113961812,-0.27098410640200704
2314.25,-147.47900000000027,-32.2804,1138.6903937320917,142.2021738510242,-0.12951632929529988,-0.22700356208209613
2314.5,-181.26600000000008,-68.2142,1072.0521193312986,152.49437929906475,-0.16908319729181287,-0.44732271650630184
2314.75,-99.26599999999962,-48.4021,1044.691950826648,151.09577824385136,-0.09501939774825681,-0.32034051885873693
2315.0,-96.39100000000008,-53.5822,1067.3072540798348,158.00432868758858,-0.0903123253697946,-0.3391185573525932
2315.25,-42.54899999999998,-53.0439,1086.1654505667764,177.412739507225,-0.03917358996992338,-0.2989858572013078
2315.5,39.32000000000016,-30.217400000000005,1049.6272721463,160.39774521749396,0.03746091688299771,-0.188390428799521
2315.75,12.478000000000064,-24.9233,1054.885272347922,194.60369498225472,0.011828774490544383,-0.12807208004078585
2316.0,38.09099999999989,-5.467699999999994,1032.6603919415002,205.178430361284,0.03688627964938712,-0.026648512664671
2316.25,80.17799999999988,15.960700000000005,943.575497512889,189.08986038608742,0.0849725328935904,0.08440801620674494
2316.5,57.98999999999978,13.863199999999992,940.0985784877815,182.90592268188777,0.06168502040847781,0.07579415579730045
2316.75,66.74099999999999,29.2131,906.1188007847923,163.75843929468613,0.0736559046586335,0.1783914168077196
2317.0,-81.27800000000025,-3.2845000000000084,928.3368725666986,171.2476398336461,-0.08755226944210452,-0.019179826380034477
2317.25,-70.71300000000019,-19.890599999999992,956.2566088246872,174.2999025039839,-0.07394772422740367,-0.11411710341917926
2317.5,-46.934999999999945,-9.2753,987.1103272432584,160.47142808766478,-0.04754787656925559,-0.0578003206585346
2317.75,-10.338999999999942,-9.006599999999992,996.9720292359269,147.65457501073232,-0.01037040127186285,-0.06099777131419967
2318.0,18.84999999999991,-23.202099999999994,989.461363644431,156.1564223809428,0.019050769128135227,-0.14858242553353707
2318.25,30.85799999999972,-22.781299999999987,1006.999197269277,151.20411070849056,0.03064351995878317,-0.1506658773577956
2318.5,-0.6410000000000764,-54.6782,1042.2330544785193,178.14627986746416,-0.0006150255907214537,-0.3069286658170973
2318.75,-5.657000000000153,-35.730000000000004,1047.7983740383436,175.34145162903965,-0.0053989394717204806,-0.20377383481227254
2319.0,1.7139999999999418,-19.896600000000007,1021.0766531721365,169.91913012460017,0.0016786203020851852,-0.11709452599839705
2319.25,-34.72499999999991,-19.317899999999995,1036.3031906886695,172.04766490980938,-0.03350853332500463,-0.1122822562580364
2319.5,-104.384,-10.926200000000009,1019.1716127645583,170.06800039790826,-0.10242043507947865,-0.06424606612905408
2319.75,-95.05999999999996,-6.630300000000005,994.7705578807104,157.28515319683265,-0.09555972404583293,-0.04215464629202856
2320.0,-121.15800000000036,-22.474599999999995,1013.6578135015069,190.60123732893405,-0.1195255424327869,-0.11791423977596739
2320.25,-78.57400000000007,-21.550600000000003,992.8486839218529,181.9527098628889,-0.07913995483140977,-0.11844066524889645
2320.5,-42.01600000000008,-23.526799999999994,973.8042002251481,184.2240159525468,-0.04314625054018641,-0.12770756233031053
2320.75,-52.68399999999974,-30.177000000000007,911.97529363304,162.97803892743994,-0.0577691088429844,-0.18515991601442217
2321.0,40.24000000000001,-21.220299999999995,827.3262784544428,178.92308772610346,0.04863860975765663,-0.11860012181594003
2321.25,29.638999999999896,-34.105599999999995,783.8278323809351,177.24041205232294,0.03781315076548027,-0.19242564156266867
2321.5,100.85400000000028,-14.020399999999997,731.4443416819233,185.5736649263679,0.13788335523669654,-0.07555166841999388
2321.75,83.40000000000009,-27.0746,709.4247231985285,175.20744829657465,0.11756004164047308,-0.15452881862745166
2322.0,64.81200000000013,-11.7579,671.2421523768503,163.33442442842784,0.09655531877803351,-0.07198666197371173
2322.25,79.6909999999998,-17.8788,672.1711392338302,169.65712587832633,0.11855760437860373,-0.1053819573297629
2322.5,46.91799999999989,-15.346200000000003,663.8339852510954,151.6714456314689,0.07067730945147851,-0.1011805480992657
2322.75,62.03399999999988,-14.816299999999998,646.8099585182549,147.6905142714918,0.09590761425830628,-0.10031991609673702
2323.0,82.69299999999998,-9.2733,636.7580306001245,146.6795931028317,0.12986565700956204,-0.06322147344313145
2323.25,125.48299999999972,-27.11840000000001,600.1593020613503,147.69877255129816,0.20908282112600235,-0.18360612977051893
2323.5,212.90899999999988,6.464299999999994,568.344629410127,140.94206535049352,0.3746124956278265,0.04586494446441258
2323.75,134.327,-1.5071000000000012,580.6168487056143,143.38501968177144,0.23135222530909844,-0.010510860920791149
2324.0,235.271,3.297799999999995,542.3989687196461,137.7604658263645,0.43376004300923793,0.023938653083219064
2324.25,152.46499999999992,4.2821,575.3151386906367,137.51449887525322,0.26501127772684024,0.031139261932551
2324.5,126.433,-23.8918,596.7270122289084,150.94829868510297,0.21187745385908469,-0.15827803432115048
2324.75,106.01800000000004,-20.3274,598.830819741349,147.46389199514158,0.17704165601528665,-0.13784662621457
2325.0,88.16800000000012,-19.5602,605.3855148241867,144.99233108723138,0.1456394278373269,-0.1349050660357481
2325.25,135.95400000000018,-11.805700000000002,580.1837536492084,142.45631621502227,0.23432920888405454,-0.08287242232334989
2325.5,111.00600000000009,-7.7757,583.8563299652411,147.46946155679774,0.19012553997078124,-0.05272752689210298
2325.75,135.08799999999997,10.668600000000003,552.9018599076574,143.43954791556627,0.2443254577269131,0.07437697730531004
2326.0,127.88999999999989,8.470799999999997,534.3428972651237,143.45107986642324,0.23934069425188784,0.059050095739172664
2326.25,120.211,14.304799999999991,533.6261732540142,143.46442731335137,0.22527193384642646,0.09970973479548216
2326.5,62.73399999999992,19.0076,532.5842220328359,143.2919901018496,0.11779169829806209,0.13264942434318702
2326.75,103.92900000000007,35.6903,505.3339536491098,141.44780690376692,0.20566399556077633,0.2523213387414459
2327.0,130.3309999999999,53.5157,489.1623035336373,140.05530539369403,0.2664371294731988,0.38210405417751164
2327.25,122.94399999999996,70.35419999999999,495.26863551858054,142.38332555343032,0.24823699944428962,0.4941182524466258
2327.5,170.0219999999999,88.0601,475.7779300294956,144.9225544695691,0.3573557940980143,0.607635576962528
2327.75,191.5820000000001,100.761,466.25413374789684,145.95889806603307,0.4108960889204433,0.6903381796868242
2328.0,118.212,81.9041,465.22888360491953,146.04159544640794,0.25409428383725996,0.5608272064519857
2328.25,112.66800000000012,72.5352,462.1054590290981,144.39952938961395,0.24381447524277264,0.5023229667479592
2328.5,73.17599999999993,64.66669999999999,462.3707074117987,149.59461900328552,0.15826262093811144,0.432279586196745
2328.75,68.99299999999994,73.9015,456.81149925762986,145.27067215521203,0.15103166210159186,0.5087158949814811
2329.0,112.92000000000009,102.7315,451.5188174657601,149.7184258907919,0.25008924463832144,0.6861647081097068
2329.25,96.86099999999988,48.6727,440.7841481545136,143.04358977713986,0.2197470131481361,0.3402648107184073
2329.5,104.10899999999992,41.8155,444.36812556813527,141.72590941723638,0.23428548091043677,0.2950448522217385
2329.75,117.4630000000002,42.697500000000005,425.33495269810004,141.11390176478002,0.2761658764577824,0.3025747248571698
2330.0,126.15100000000008,50.563300000000005,423.7778973618296,138.43781137812914,0.29768187719401035,0.36524197758292615
2330.25,118.68600000000016,57.18769999999999,432.78299732704386,140.76940102026902,0.27423905452161734,0.40625092943150115
2330.5,104.92800000000013,41.0006,431.756509594706,149.6651874100693,0.243025866821318,0.27394881007072136
2330.75,111.59899999999992,46.5414,422.1841531209418,141.42708873103876,0.2643372546672317,0.3290840560856828
2331.0,105.57500000000005,50.4456,430.5725271185685,136.79035685943933,0.24519678648918405,0.36878038158666415
2331.25,126.6289999999999,47.7696,419.99208664797453,141.77799438781253,0.30150329976606616,0.3369324005905556
2331.5,123.82300000000008,47.2627,417.1416849160283,142.91772263242507,0.29683679305492083,0.33069866444455276
2331.75,129.71499999999992,58.30629999999999,415.23515521900424,138.08766186093024,0.3123892531006565,0.42224119964259355
2332.0,108.19700000000012,59.8679,413.5753053686344,139.28856502585094,0.2616137825336556,0.42981202361363224
2332.25,79.44800000000009,63.642300000000006,422.4608782040546,140.6883480157598,0.18806001714938816,0.452363688234301
2332.5,69.08699999999999,56.3616,422.8649819288054,140.82422597740936,0.16337839015393252,0.40022659175873176
2332.75,74.471,51.78410000000001,419.9739748096283,141.06792887102986,0.17732289252865552,0.36708627123421633
2333.0,86.45999999999981,61.1623,428.7403024744202,142.88067071797758,0.2016605378617473,0.4280655997249908
2333.25,73.1110000000001,53.88779999999999,427.7067005566452,144.95186928806677,0.17093723316667406,0.371763401635803
2333.5,83.80899999999997,71.2721,449.305877469253,144.09376058670944,0.18652994363674935,0.49462308228892055
2333.75,57.15100000000007,57.8126,454.35183943671007,126.93699035777496,0.1257857788599556,0.455443285972464
2334.0,34.12800000000016,34.4563,471.9729843902922,122.187787987737,0.07230922346982988,0.2819946294752312
2334.25,70.41200000000003,18.4328,479.4900742811749,121.40936569424953,0.1468476695905704,0.15182354256277164
2334.5,64.61699999999996,13.057799999999986,499.14139123629997,124.122340931489,0.12945630463535218,0.10520104521076841
2334.75,-15.105000000000018,-24.75830000000001,567.2171425884189,136.95329066456935,-0.026630013209880062,-0.1807791538258024
2335.0,-85.10200000000009,-31.850599999999996,640.715322297839,134.14572379614822,-0.13282341944749076,-0.2374328386971254
2335.25,-157.60699999999997,-47.60110000000001,763.5608800832498,141.266552393671,-0.20641052221378384,-0.3369594514301506
2335.5,-169.79700000000005,-64.8424,855.9862129748002,152.06281598454004,-0.198364176228851,-0.42641851382386875
2335.75,-183.70200000000025,-43.09309999999999,928.317954088454,154.3457575467419,-0.1978869407738465,-0.2791984741592248
2336.0,-355.15800000000013,-48.66590000000001,965.3002345103002,143.68633504141,-0.36792490802633326,-0.33869539497945045
2336.25,-290.87699999999995,-42.858,1013.9028905443711,135.13834257068453,-0.286888421675005,-0.31714167263508497
2336.5,-357.1419999999998,-65.51249999999999,1112.8138589847006,152.84533478807506,-0.32093597425704773,-0.42861955905186877
2336.75,-409.7940000000003,-63.998000000000005,1209.0257719789688,172.15774090311348,-0.3389456283708804,-0.37174047280288514
2337.0,-363.8220000000001,-49.8181,1268.1459058576424,174.06744352612026,-0.2868928554036916,-0.28619998657316054
2337.25,-291.7020000000002,-43.5868,1274.6558150233002,184.11436195388794,-0.22884765955009434,-0.23673764250350257
2337.5,-257.46000000000004,-31.9019,1290.5774986441575,189.30092866445995,-0.19949208805397575,-0.168524793962035
2337.75,-209.38500000000025,-27.88069999999999,1273.599783043108,192.72069119154355,-0.1644040795136608,-0.14466894980305767
2338.0,-215.00599999999983,-25.67750000000001,1265.6779082782755,195.30073547136493,-0.16987418251810713,-0.13147671941954797
2338.25,-130.44000000000003,-18.766000000000005,1229.1476983665286,186.35653359735596,-0.10612231562842105,-0.1006994476541726
2338.5,-341.3090000000002,-65.27159999999999,1281.0966574695283,209.81803892911674,-0.2664193977948291,-0.3110866936567396
2338.75,-303.64300000000003,-48.71489999999999,1252.6190310713162,202.1696887340731,-0.24240650386758536,-0.24096045408705088
2339.0,-241.64600000000016,-40.6729,1244.721949986379,203.281906983774,-0.19413652985122057,-0.2000812595842409
2339.25,-220.2850000000003,-36.3346,1256.0330530999001,195.639408094317,-0.17538153112797078,-0.18572229569659726
2339.5,-198.5550000000003,-37.8625,1261.222792293914,199.73841281677258,-0.15743055169409692,-0.18956043289846639
2339.75,-173.92100000000028,-20.05770000000001,1240.5743692035003,222.62278183423,-0.14019393300190838,-0.09009724806572326
2340.0,-213.0279999999998,21.30359999999999,1230.9599354386273,233.24898364703876,-0.17305843502054485,0.09133416003320044
2340.25,-146.1979999999999,57.61529999999999,1141.4815043310134,211.34684957062217,-0.128077414697737,0.2726101672064322
2340.5,-203.90700000000012,-21.19900000000001,1142.442747078817,219.2744066830701,-0.17848334240064337,-0.09667794942726782
2340.75,-233.3340000000003,-22.936999999999983,1136.2478803137735,218.10969375519892,-0.205354838537138,-0.10516268032425886
2341.0,-350.6000000000004,-38.68199999999999,1206.955479980374,225.4257292492111,-0.2904829596578835,-0.17159531934900177
2341.25,-336.1170000000002,-57.94830000000002,1203.8387473040457,252.93756785947366,-0.27920433758484875,-0.2291011987281967
2341.5,-417.78700000000026,3.050399999999996,1360.8541538058043,212.84045058050205,-0.30700350866520487,0.014331862160977015
2341.75,-374.2339999999999,-7.303600000000003,1402.587466956668,232.4769104557645,-0.2668168715438562,-0.03141645329715324
2342.0,-386.0680000000002,-14.0659,1434.8782779268465,236.0642508213176,-0.269059756453908,-0.05958504920190902
2342.25,-333.50599999999986,-18.1759,1458.681626877361,242.523174070345,-0.2286352236532554,-0.07494500296589386
2342.5,-359.1170000000002,-47.39880000000001,1477.4244484818144,259.18241533942404,-0.2430696204933017,-0.18287814757003004
2342.75,-433.6199999999999,-80.37299999999999,1459.0671383685133,246.69488704672258,-0.2971898883863982,-0.3257992127934853
2343.0,-340.1860000000001,-36.383200000000016,1459.2283929084856,243.30813113366193,-0.2331273169116129,-0.14953548749265932
2343.25,-320.355,-42.2083,1438.0981448898133,232.96269909942177,-0.22276296032948817,-0.1811805072793508
2343.5,-504.21,-42.36269999999999,1451.8070756977784,219.20211211760835,-0.3472982109263125,-0.19325863054308146
2343.75,-453.2950000000001,-57.80850000000001,1417.017552571413,237.48481952455657,-0.3198937085693972,-0.2434197693803433
