Hora_decimal,Vmedia_PCC_0700_pu,Vmedia_PCC_2220_pu,Vmedia_PCC_2380_pu,Vmedia_PCC_1250_pu,Vmedia_PCC_1630_pu,Vmedia_PCC_1950_pu,Vmedia_PAC_0016_pu,Vmedia_0622_Residuos_pu,Vmedia_1242_Solos_pu,Vmedia_1832_Remates_pu,Vmedia_3062_Biotecnologia_pu,Vmedia_3592_Ibama_pu,Vmedia_3722_Tambo_pu,Vmedia_3792_Laticinios_pu,Vmedia_4792_Antena_pu,Vmedia_5092_Suinocultura_pu,Vmedia_5152_Pomar_pu
5345.500000,0.987200,0.988077,0.987504,0.986498,0.986348,0.986276,0.988621,0.983709,0.982447,0.982574,0.982824,0.982195,0.982102,0.982182,0.985677,0.982236,0.982959
5345.750000,0.987613,0.988372,0.987796,0.986986,0.986851,0.986780,0.988919,0.984238,0.982570,0.983202,0.983073,0.982824,0.982288,0.982374,0.985932,0.982438,0.983086
5346.000000,0.997892,0.997350,0.997056,0.997983,0.998192,0.998482,0.997509,0.994268,0.993965,0.994838,0.992712,0.992380,0.992227,0.992258,0.994787,0.992285,0.992735
5346.250000,0.998048,0.997414,0.997107,0.998187,0.998395,0.998681,0.997586,0.994244,0.994161,0.994852,0.992647,0.992514,0.992088,0.992136,0.994819,0.992145,0.992736
5346.500000,0.998739,0.997740,0.997358,0.999103,0.999398,0.999692,0.997970,0.994858,0.994665,0.995856,0.992638,0.992523,0.991956,0.992029,0.994961,0.992017,0.992661
5346.750000,0.998521,0.997852,0.997546,0.998717,0.999001,0.999290,0.998014,0.994661,0.994417,0.995402,0.992998,0.993236,0.992423,0.992486,0.995205,0.992445,0.993055
5347.000000,0.998752,0.997776,0.997399,0.999100,0.999400,0.999694,0.998001,0.994936,0.994730,0.995924,0.992733,0.992500,0.992095,0.992161,0.995029,0.992153,0.992729
5347.250000,0.998608,0.997948,0.997644,0.998806,0.999093,0.999381,0.998110,0.994762,0.994670,0.995506,0.993202,0.993270,0.992682,0.992727,0.995336,0.992718,0.993232
5347.500000,0.998488,0.997852,0.997550,0.998676,0.998931,0.999215,0.998011,0.994708,0.994429,0.995424,0.993094,0.992809,0.992561,0.992602,0.995265,0.992602,0.993045
5347.750000,0.998890,0.998166,0.997856,0.999135,0.999416,0.999698,0.998332,0.995071,0.994667,0.995888,0.993312,0.992977,0.992741,0.992792,0.995549,0.992779,0.993218
5348.000000,0.998350,0.997631,0.997304,0.998501,0.998716,0.999003,0.997812,0.994571,0.994373,0.995211,0.992817,0.992677,0.992288,0.992323,0.995501,0.992311,0.992792
5348.250000,0.998754,0.997775,0.997390,0.999042,0.999315,0.999592,0.998004,0.994962,0.994802,0.995855,0.992414,0.992536,0.991588,0.991706,0.995543,0.991665,0.992697
5348.500000,0.997896,0.997318,0.997009,0.997911,0.998070,0.998348,0.997485,0.994308,0.993879,0.994735,0.992633,0.992306,0.992074,0.992102,0.995213,0.992159,0.992655
5348.750000,0.998613,0.997857,0.997528,0.998765,0.999032,0.999309,0.998042,0.994803,0.994485,0.995506,0.993135,0.992859,0.992602,0.992633,0.995703,0.992705,0.993014
5349.000000,0.975250,0.978528,0.977930,0.973218,0.972627,0.972203,0.979213,0.972441,0.968970,0.968750,0.973570,0.973409,0.973020,0.973070,0.975688,0.973086,0.973474
5349.250000,0.975818,0.978623,0.977932,0.974009,0.973424,0.972995,0.979386,0.972944,0.969717,0.969577,0.973212,0.972806,0.972465,0.972553,0.975625,0.972574,0.973229
5349.500000,0.974887,0.978074,0.977446,0.972849,0.972166,0.971729,0.978789,0.972185,0.968873,0.968402,0.972968,0.972776,0.972336,0.972397,0.975205,0.972408,0.973033
5349.750000,0.974638,0.977913,0.977295,0.972558,0.971873,0.971436,0.978618,0.971942,0.968545,0.968100,0.972820,0.972665,0.972179,0.972244,0.975055,0.972262,0.972888
5350.000000,0.975091,0.978394,0.977798,0.973053,0.972447,0.972006,0.979074,0.972208,0.968655,0.968488,0.973252,0.973218,0.972591,0.972688,0.975541,0.972673,0.973283
5350.250000,0.974854,0.978237,0.977649,0.972775,0.972171,0.971729,0.978909,0.971991,0.968377,0.968218,0.973102,0.973108,0.972432,0.972533,0.975399,0.972518,0.973147
5350.500000,0.974912,0.977886,0.977200,0.973014,0.972393,0.971931,0.978649,0.971856,0.968677,0.968300,0.972506,0.972529,0.971735,0.971839,0.974843,0.971856,0.972620
5350.750000,0.974960,0.978325,0.977744,0.972901,0.972286,0.971819,0.979002,0.972153,0.968695,0.968371,0.973358,0.973232,0.972777,0.972852,0.975480,0.972842,0.973391
5351.000000,0.975038,0.978469,0.977910,0.972954,0.972332,0.971857,0.979130,0.972294,0.968864,0.968456,0.973612,0.973521,0.973079,0.973141,0.976163,0.973130,0.973650
5351.250000,0.975260,0.978594,0.978020,0.973228,0.972618,0.972145,0.979268,0.972580,0.968918,0.968836,0.973685,0.973498,0.973118,0.973183,0.976244,0.973191,0.973635
5351.500000,0.975172,0.978288,0.977662,0.973245,0.972608,0.972114,0.979013,0.972280,0.968691,0.968652,0.972933,0.972683,0.972108,0.972239,0.975874,0.972242,0.973027
5351.750000,0.974894,0.978145,0.977541,0.972900,0.972257,0.971763,0.978851,0.972167,0.968595,0.968432,0.973039,0.972895,0.972356,0.972455,0.975787,0.972477,0.973109
5352.000000,0.974850,0.978197,0.977615,0.972811,0.972171,0.971678,0.978885,0.972153,0.968438,0.968356,0.973129,0.973091,0.972464,0.972570,0.975388,0.972573,0.973191
5352.250000,0.974932,0.977953,0.977292,0.973036,0.972393,0.971893,0.978710,0.972164,0.968682,0.968564,0.972547,0.972647,0.971705,0.971839,0.975010,0.971856,0.972745
5352.500000,0.974904,0.977910,0.977248,0.973027,0.972380,0.971877,0.978673,0.972171,0.968991,0.968591,0.972665,0.972474,0.971906,0.972009,0.974950,0.972070,0.972873
5352.750000,0.975023,0.978044,0.977393,0.973141,0.972488,0.971982,0.978795,0.972239,0.968982,0.968636,0.972779,0.972747,0.972036,0.972152,0.975097,0.972173,0.972982
5353.000000,0.990484,0.991071,0.990620,0.989936,0.989822,0.989755,0.991483,0.987114,0.985605,0.986223,0.986017,0.985903,0.985279,0.985380,0.988299,0.985436,0.986136
5353.250000,0.990600,0.991202,0.990764,0.990045,0.989927,0.989857,0.991605,0.987232,0.985736,0.986315,0.986048,0.986155,0.985264,0.985392,0.988454,0.985406,0.986300
5353.500000,0.990863,0.991733,0.991378,0.990214,0.990091,0.990023,0.992063,0.987409,0.985832,0.986347,0.986980,0.986965,0.986405,0.986482,0.989150,0.986473,0.986995
5353.750000,0.990506,0.991232,0.990819,0.989927,0.989810,0.989743,0.991613,0.987224,0.985670,0.986265,0.986188,0.986270,0.985452,0.985565,0.988567,0.985577,0.986405
5354.000000,0.990381,0.991138,0.990729,0.989794,0.989675,0.989608,0.991515,0.987035,0.985491,0.986073,0.986126,0.985988,0.985392,0.985500,0.988966,0.985532,0.986291
5354.250000,0.990810,0.991471,0.991060,0.990254,0.990138,0.990070,0.991851,0.987450,0.985906,0.986532,0.986459,0.986397,0.985730,0.985836,0.989289,0.985859,0.986605
5354.500000,0.990978,0.991631,0.991233,0.990420,0.990293,0.990222,0.991999,0.987445,0.986082,0.986509,0.986703,0.986918,0.986032,0.986126,0.989470,0.986136,0.986809
5354.750000,0.991215,0.991793,0.991391,0.990694,0.990577,0.990508,0.992166,0.987817,0.986450,0.986945,0.986821,0.986820,0.986102,0.986206,0.989630,0.986236,0.987000
5355.000000,0.991223,0.991809,0.991409,0.990718,0.990602,0.990536,0.992180,0.987806,0.986491,0.986964,0.986923,0.986600,0.986247,0.986332,0.989165,0.986382,0.987027
5355.250000,0.991018,0.991684,0.991289,0.990480,0.990369,0.990306,0.992051,0.987645,0.985918,0.986761,0.986850,0.986641,0.986224,0.986303,0.989024,0.986350,0.986773
5355.500000,0.990981,0.991654,0.991257,0.990441,0.990326,0.990263,0.992020,0.987627,0.986073,0.986723,0.986785,0.986873,0.986162,0.986252,0.989008,0.986273,0.986841
5355.750000,0.990927,0.991546,0.991136,0.990404,0.990287,0.990220,0.991926,0.987574,0.986018,0.986700,0.986527,0.986474,0.985797,0.985905,0.988874,0.985929,0.986664
5356.000000,0.990935,0.991578,0.991174,0.990389,0.990266,0.990197,0.991951,0.987544,0.986155,0.986620,0.986635,0.986702,0.985952,0.986052,0.988919,0.986073,0.986806
5356.250000,0.990736,0.991406,0.990996,0.990195,0.990079,0.990013,0.991783,0.987415,0.985941,0.986509,0.986471,0.986436,0.985808,0.985906,0.988738,0.985927,0.986618
5356.500000,0.990691,0.991300,0.990873,0.990168,0.990055,0.989989,0.991692,0.987348,0.985961,0.986473,0.986289,0.986368,0.985588,0.985692,0.988572,0.985709,0.986491
5356.750000,0.990737,0.991328,0.990900,0.990226,0.990115,0.990049,0.991723,0.987412,0.985991,0.986552,0.986321,0.986386,0.985629,0.985733,0.988591,0.985748,0.986505
5357.000000,0.990687,0.991343,0.990928,0.990148,0.990030,0.989962,0.991725,0.987279,0.985809,0.986377,0.986380,0.986236,0.985697,0.985792,0.989121,0.985814,0.986486
5357.250000,0.990756,0.991412,0.990999,0.990208,0.990094,0.990029,0.991793,0.987418,0.985868,0.986509,0.986436,0.986541,0.985747,0.985850,0.989194,0.985868,0.986570
5357.500000,0.990995,0.991653,0.991256,0.990443,0.990321,0.990252,0.992021,0.987526,0.986309,0.986605,0.986692,0.986755,0.985985,0.986088,0.989504,0.986114,0.986923
5357.750000,0.990852,0.991532,0.991127,0.990306,0.990196,0.990131,0.991907,0.987530,0.985827,0.986629,0.986598,0.986668,0.985938,0.986030,0.989346,0.986050,0.986632
5358.000000,0.990580,0.991338,0.990937,0.989988,0.989857,0.989790,0.991707,0.987220,0.985656,0.986233,0.986426,0.986318,0.985761,0.985852,0.988685,0.985877,0.986509
5358.250000,0.990010,0.990925,0.990528,0.989334,0.989191,0.989121,0.991292,0.986562,0.984729,0.985442,0.986080,0.985968,0.985479,0.985552,0.988255,0.985559,0.985982
5358.500000,0.990287,0.991136,0.990736,0.989626,0.989485,0.989411,0.991504,0.986806,0.984932,0.985718,0.986174,0.985991,0.985502,0.985592,0.988459,0.985577,0.986117
5358.750000,0.989950,0.990923,0.990533,0.989235,0.989089,0.989016,0.991282,0.986438,0.984797,0.985255,0.986112,0.986150,0.985547,0.985615,0.988276,0.985592,0.986074
5359.000000,0.989120,0.990169,0.989742,0.988357,0.988177,0.988092,0.990563,0.985368,0.984045,0.984055,0.985244,0.985333,0.984647,0.984715,0.987465,0.984683,0.985277
5359.250000,0.987700,0.988802,0.988296,0.986896,0.986696,0.986610,0.989262,0.983897,0.982486,0.982523,0.983786,0.983339,0.983195,0.983247,0.985963,0.983268,0.983682
5359.500000,0.986666,0.987839,0.987292,0.985813,0.985593,0.985493,0.988340,0.982642,0.981332,0.981165,0.982547,0.981989,0.981811,0.981897,0.984921,0.981897,0.982542
5359.750000,0.985304,0.986515,0.985892,0.984435,0.984226,0.984130,0.987091,0.981376,0.980042,0.979950,0.981036,0.978997,0.980198,0.980271,0.983491,0.980352,0.980982
5360.000000,0.984452,0.985516,0.984862,0.983599,0.983377,0.983274,0.986176,0.980517,0.979211,0.979070,0.979814,0.978929,0.978905,0.979017,0.982916,0.979017,0.979956
5360.250000,0.983141,0.984168,0.983418,0.982263,0.982013,0.981903,0.984910,0.979048,0.977791,0.977517,0.978220,0.977727,0.977259,0.977385,0.981407,0.977389,0.978358
5360.500000,0.982148,0.983468,0.982712,0.981121,0.980817,0.980697,0.984194,0.977673,0.976370,0.975880,0.977661,0.976624,0.976826,0.976917,0.980640,0.976915,0.977524
5360.750000,0.981300,0.982575,0.981744,0.980268,0.979958,0.979836,0.983360,0.976826,0.975827,0.975027,0.976582,0.975527,0.975645,0.975755,0.979656,0.975803,0.976639
5361.000000,0.981270,0.982657,0.981851,0.980201,0.979892,0.979771,0.983421,0.976789,0.975880,0.974959,0.976726,0.975179,0.975798,0.975900,0.979325,0.975956,0.976808
5361.250000,0.980831,0.981934,0.981016,0.979872,0.979605,0.979483,0.982796,0.976623,0.975085,0.975039,0.975303,0.973371,0.974045,0.974220,0.978407,0.974238,0.975480
5361.500000,0.980675,0.982215,0.981401,0.979471,0.979129,0.979027,0.982984,0.976911,0.974865,0.974933,0.976108,0.974614,0.975073,0.975200,0.978919,0.975227,0.976167
5361.750000,0.980261,0.981154,0.980140,0.979382,0.979127,0.979010,0.982098,0.976121,0.974515,0.974679,0.974289,0.972327,0.972914,0.973108,0.977514,0.973195,0.974459
5362.000000,0.980429,0.981611,0.980672,0.979444,0.979183,0.979061,0.982484,0.976256,0.974624,0.974662,0.974827,0.972350,0.973447,0.973655,0.978089,0.973695,0.975100
5362.250000,0.980739,0.981820,0.980872,0.979796,0.979530,0.979403,0.982699,0.976518,0.974868,0.974976,0.974929,0.972582,0.973474,0.973694,0.978265,0.973726,0.975209
5362.500000,0.980463,0.981449,0.980532,0.979500,0.979225,0.979102,0.982359,0.976230,0.974380,0.974552,0.974953,0.975176,0.973823,0.973998,0.977882,0.973973,0.975005
5362.750000,0.980012,0.981209,0.980329,0.978961,0.978641,0.978520,0.982081,0.975405,0.974347,0.973592,0.975235,0.974261,0.974377,0.974467,0.977735,0.974520,0.975115
5363.000000,0.980268,0.981670,0.980821,0.979108,0.978774,0.978676,0.982497,0.976535,0.974511,0.974605,0.975582,0.974765,0.974585,0.974703,0.978751,0.974767,0.975603
5363.250000,0.980420,0.981487,0.980551,0.979465,0.979217,0.979100,0.982377,0.976309,0.974658,0.974697,0.974897,0.974609,0.973670,0.973858,0.978404,0.973895,0.975126
5363.500000,0.981138,0.982169,0.981263,0.980237,0.980006,0.979899,0.983033,0.977115,0.975167,0.975624,0.975748,0.974786,0.974580,0.974735,0.979147,0.974818,0.975689
5363.750000,0.981347,0.982500,0.981638,0.980425,0.980184,0.980076,0.983322,0.977280,0.975212,0.975752,0.976221,0.974903,0.975109,0.975258,0.979554,0.975317,0.976067
5364.000000,0.981135,0.982499,0.981681,0.980081,0.979801,0.979705,0.983271,0.977459,0.975561,0.975702,0.976414,0.975589,0.975364,0.975500,0.979173,0.975576,0.976535
5364.250000,0.981660,0.983376,0.982685,0.980423,0.980071,0.979966,0.984026,0.977674,0.975847,0.975520,0.977798,0.978014,0.977042,0.977142,0.980252,0.977121,0.977774
5364.500000,0.983006,0.984029,0.983222,0.982165,0.981958,0.981855,0.984784,0.979152,0.976809,0.977720,0.977902,0.977791,0.976876,0.977029,0.980635,0.977030,0.977762
5364.750000,0.983786,0.984763,0.983993,0.982991,0.982794,0.982700,0.985490,0.979985,0.978121,0.978648,0.978942,0.978262,0.978053,0.978155,0.981446,0.978203,0.978798
5365.000000,0.984144,0.985171,0.984499,0.983322,0.983124,0.983028,0.985870,0.980267,0.978832,0.978841,0.979679,0.979792,0.978965,0.979039,0.982060,0.979024,0.979615
5365.250000,0.983791,0.984722,0.984000,0.983017,0.982823,0.982735,0.985453,0.980044,0.978389,0.978759,0.979129,0.978235,0.978374,0.978448,0.981530,0.978476,0.978988
5365.500000,0.983735,0.984661,0.983914,0.982977,0.982777,0.982687,0.985401,0.979903,0.978158,0.978679,0.978912,0.977226,0.978035,0.978123,0.981446,0.978194,0.978729
5365.750000,0.983481,0.984432,0.983668,0.982663,0.982435,0.982333,0.985173,0.979389,0.978129,0.978006,0.978571,0.977839,0.977618,0.977736,0.981202,0.977808,0.978638
5366.000000,0.983646,0.984589,0.983825,0.982823,0.982597,0.982495,0.985330,0.979639,0.978277,0.978247,0.978597,0.978224,0.977626,0.977764,0.981832,0.977780,0.978730
5366.250000,0.983646,0.984623,0.983866,0.982822,0.982593,0.982485,0.985353,0.979539,0.978435,0.978167,0.978505,0.977461,0.977430,0.977595,0.981892,0.977594,0.978829
5366.500000,0.983579,0.984418,0.983601,0.982761,0.982537,0.982438,0.985188,0.979588,0.978133,0.978198,0.978494,0.978392,0.977603,0.977717,0.981522,0.977771,0.978492
5366.750000,0.984487,0.985224,0.984431,0.983768,0.983582,0.983492,0.985970,0.980656,0.979086,0.979505,0.979311,0.978098,0.978345,0.978459,0.982378,0.978552,0.979276
5367.000000,0.984488,0.985189,0.984394,0.983756,0.983561,0.983459,0.985943,0.980670,0.978950,0.979423,0.979006,0.979212,0.977911,0.978086,0.981861,0.978089,0.979221
5367.250000,0.984763,0.985470,0.984691,0.984088,0.983914,0.983830,0.986205,0.981012,0.979505,0.979955,0.979591,0.977883,0.978623,0.978727,0.982173,0.978856,0.979552
5367.500000,0.984599,0.985432,0.984752,0.983816,0.983610,0.983527,0.986142,0.980994,0.979341,0.979686,0.979852,0.979747,0.979045,0.979148,0.982349,0.979179,0.979897
5367.750000,0.983822,0.984802,0.984122,0.982930,0.982687,0.982602,0.985513,0.980189,0.978361,0.978683,0.979224,0.979421,0.978456,0.978548,0.981711,0.978552,0.979192
5368.000000,0.984618,0.985405,0.984687,0.983853,0.983656,0.983579,0.986126,0.981158,0.979165,0.979892,0.979811,0.979606,0.979026,0.979108,0.982226,0.979173,0.979674
5368.250000,0.984689,0.985574,0.984872,0.983880,0.983680,0.983602,0.986263,0.981230,0.979111,0.979898,0.980002,0.979889,0.979191,0.979282,0.982415,0.979352,0.979883
5368.500000,0.985198,0.986123,0.985461,0.984367,0.984147,0.984065,0.986769,0.981603,0.979573,0.980209,0.980679,0.980697,0.979983,0.980058,0.982995,0.980056,0.980488
5368.750000,0.985175,0.985924,0.985194,0.984452,0.984273,0.984177,0.986623,0.981453,0.979648,0.980227,0.979997,0.980279,0.979020,0.979164,0.982667,0.979158,0.980102
5369.000000,0.984690,0.985820,0.985178,0.983758,0.983519,0.983430,0.986442,0.981032,0.979183,0.979458,0.980329,0.980497,0.979588,0.979674,0.983226,0.979644,0.980289
5369.250000,0.984593,0.986113,0.985567,0.983456,0.983145,0.983073,0.986646,0.981480,0.979676,0.979579,0.981008,0.980909,0.980368,0.980420,0.983735,0.980420,0.981214
5369.500000,0.986590,0.987381,0.986757,0.985883,0.985706,0.985618,0.987986,0.983018,0.981241,0.981811,0.981795,0.981947,0.980903,0.981024,0.984837,0.981033,0.981891
5369.750000,0.987135,0.988258,0.987767,0.986317,0.986157,0.986087,0.988745,0.983812,0.982064,0.982491,0.983106,0.982844,0.982402,0.982492,0.985974,0.982511,0.983214
5370.000000,0.999709,0.999458,0.999368,0.999719,0.999743,0.999773,0.999532,0.996424,0.996138,0.996464,0.995902,0.995983,0.995888,0.995856,0.997352,0.995882,0.995829
5370.250000,0.998059,0.997052,0.996661,0.998392,0.998640,0.998879,0.997301,0.993977,0.993765,0.994911,0.991532,0.991106,0.990494,0.990674,0.994281,0.990724,0.991855
5370.500000,0.998790,0.997728,0.997341,0.999161,0.999429,0.999701,0.997969,0.994894,0.994842,0.995873,0.992548,0.992305,0.991762,0.991850,0.994932,0.991880,0.992691
5370.750000,0.997993,0.997360,0.997049,0.998143,0.998353,0.998618,0.997537,0.994294,0.993992,0.994906,0.992598,0.992505,0.992036,0.992088,0.994722,0.992123,0.992632
5371.000000,0.998063,0.997278,0.996935,0.998302,0.998528,0.998760,0.997481,0.994103,0.993544,0.994842,0.991853,0.992292,0.990926,0.991121,0.994572,0.991108,0.992139
5371.250000,0.997278,0.996814,0.996536,0.997301,0.997421,0.997640,0.996973,0.993598,0.992832,0.993933,0.991976,0.992571,0.991320,0.991427,0.994241,0.991436,0.992083
5371.500000,0.999056,0.998934,0.998833,0.999032,0.999093,0.999186,0.998990,0.995773,0.995547,0.995845,0.995292,0.995383,0.995252,0.995220,0.996811,0.995238,0.995274
5371.750000,0.998718,0.997828,0.997473,0.998990,0.999233,0.999489,0.998035,0.994730,0.994670,0.995550,0.992653,0.992605,0.991892,0.991997,0.995144,0.991992,0.992811
5372.000000,0.998596,0.997681,0.997306,0.998843,0.999085,0.999350,0.997894,0.994317,0.994400,0.995097,0.992303,0.992550,0.991465,0.991592,0.995433,0.991535,0.992548
5372.250000,0.999013,0.998061,0.997693,0.999285,0.999542,0.999808,0.998274,0.995155,0.994873,0.996024,0.992942,0.992377,0.992226,0.992298,0.995835,0.992306,0.992939
5372.500000,0.998460,0.997763,0.997444,0.998575,0.998775,0.999042,0.997934,0.994730,0.994323,0.995315,0.992794,0.992491,0.992103,0.992170,0.995622,0.992161,0.992892
5372.750000,0.998946,0.998198,0.997875,0.999118,0.999397,0.999670,0.998372,0.995117,0.994905,0.995848,0.993398,0.993118,0.992852,0.992886,0.996060,0.992914,0.993332
5373.000000,0.975474,0.978639,0.978013,0.973497,0.972905,0.972481,0.979342,0.972639,0.969282,0.969020,0.973492,0.973353,0.972861,0.972924,0.975751,0.972917,0.973492
5373.250000,0.975469,0.978676,0.978056,0.973491,0.972923,0.972504,0.979371,0.972639,0.969186,0.969052,0.973630,0.973267,0.973029,0.973083,0.975790,0.973115,0.973524
5373.500000,0.975550,0.978409,0.977722,0.973700,0.973082,0.972633,0.979171,0.972227,0.969373,0.968732,0.972824,0.972983,0.971971,0.972098,0.975404,0.972044,0.973048
5373.750000,0.975455,0.978311,0.977611,0.973616,0.973048,0.972623,0.979087,0.972639,0.969150,0.969259,0.972802,0.972455,0.971985,0.972089,0.975286,0.972102,0.972833
5374.000000,0.975290,0.978554,0.977964,0.973269,0.972667,0.972222,0.979240,0.972462,0.969105,0.968761,0.973502,0.973427,0.972888,0.972965,0.975727,0.972945,0.973574
5374.250000,0.975211,0.978214,0.977557,0.973313,0.972704,0.972244,0.978964,0.972430,0.969109,0.968888,0.972961,0.972715,0.972239,0.972330,0.975278,0.972352,0.973056
5374.500000,0.975184,0.978197,0.977539,0.973282,0.972671,0.972203,0.978946,0.972417,0.969077,0.968859,0.972994,0.972867,0.972311,0.972394,0.975228,0.972411,0.973077
5374.750000,0.975120,0.978160,0.977500,0.973202,0.972595,0.972125,0.978909,0.972385,0.969045,0.968809,0.972856,0.972876,0.972103,0.972212,0.975192,0.972220,0.973059
5375.000000,0.975054,0.978395,0.977816,0.973020,0.972409,0.971936,0.979076,0.972353,0.968674,0.968614,0.973424,0.973027,0.972824,0.972900,0.976042,0.972902,0.973395
5375.250000,0.975371,0.978435,0.977804,0.973457,0.972837,0.972358,0.979163,0.972608,0.969452,0.969011,0.973229,0.973129,0.972502,0.972600,0.976013,0.972618,0.973461
5375.500000,0.975197,0.978597,0.978048,0.973127,0.972501,0.972025,0.979253,0.972388,0.968882,0.968562,0.973702,0.973874,0.973147,0.973220,0.976331,0.973195,0.973723
5375.750000,0.975006,0.978343,0.977769,0.972965,0.972323,0.971834,0.979027,0.972162,0.968609,0.968355,0.973329,0.973582,0.972711,0.972802,0.976031,0.972786,0.973361
5376.000000,0.975123,0.978428,0.977853,0.973109,0.972484,0.972000,0.979111,0.972417,0.968741,0.968674,0.973411,0.973374,0.972773,0.972870,0.975630,0.972873,0.973441
5376.250000,0.975141,0.978452,0.977875,0.973118,0.972488,0.971997,0.979139,0.972429,0.968723,0.968655,0.973362,0.973650,0.972691,0.972802,0.975651,0.972788,0.973447
5376.500000,0.990302,0.990910,0.990447,0.989733,0.989618,0.989549,0.991333,0.986977,0.985488,0.986050,0.985785,0.985820,0.985038,0.985142,0.988113,0.985156,0.985983
5376.750000,0.990579,0.991205,0.990768,0.990006,0.989893,0.989825,0.991607,0.987256,0.985877,0.986320,0.986194,0.986218,0.985497,0.985592,0.988462,0.985608,0.986406
5377.000000,0.990554,0.991248,0.990832,0.989960,0.989847,0.989780,0.991633,0.987220,0.985759,0.986250,0.986306,0.986379,0.985642,0.985738,0.988549,0.985753,0.986468
5377.250000,0.990762,0.991422,0.991011,0.990193,0.990076,0.990008,0.991802,0.987370,0.985932,0.986436,0.986482,0.986382,0.985811,0.985906,0.988727,0.985924,0.986618
5377.500000,0.990828,0.991489,0.991084,0.990260,0.990138,0.990067,0.991866,0.987436,0.985895,0.986495,0.986458,0.986702,0.985720,0.985833,0.988832,0.985842,0.986632
5377.750000,0.990982,0.991700,0.991317,0.990400,0.990273,0.990204,0.992056,0.987485,0.985891,0.986527,0.986835,0.986659,0.986191,0.986277,0.989071,0.986286,0.986823
5378.000000,0.991056,0.991659,0.991251,0.990518,0.990401,0.990332,0.992036,0.987668,0.986155,0.986774,0.986630,0.986733,0.985892,0.986009,0.989486,0.986029,0.986800
5378.250000,0.991150,0.991826,0.991444,0.990584,0.990463,0.990389,0.992179,0.987723,0.986055,0.986782,0.986706,0.987077,0.985926,0.986068,0.989690,0.986023,0.986932
5378.500000,0.991263,0.991865,0.991472,0.990735,0.990620,0.990553,0.992232,0.987873,0.986595,0.986991,0.987009,0.987005,0.986371,0.986453,0.989730,0.986474,0.987155
5378.750000,0.991289,0.991962,0.991589,0.990731,0.990610,0.990540,0.992313,0.987823,0.986406,0.986888,0.987147,0.987155,0.986550,0.986629,0.989848,0.986614,0.987209
5379.000000,0.991025,0.991695,0.991310,0.990480,0.990360,0.990293,0.992059,0.987570,0.986341,0.986650,0.986891,0.987014,0.986289,0.986365,0.989087,0.986382,0.987014
5379.250000,0.990885,0.991570,0.991174,0.990336,0.990218,0.990152,0.991940,0.987494,0.986259,0.986568,0.986718,0.986777,0.986095,0.986176,0.988945,0.986191,0.986895
5379.500000,0.990706,0.991510,0.991136,0.990126,0.990005,0.989938,0.991862,0.987345,0.985892,0.986365,0.986711,0.986652,0.986111,0.986188,0.988913,0.986191,0.986800
5379.750000,0.990870,0.991692,0.991326,0.990282,0.990167,0.990104,0.992036,0.987558,0.985868,0.986582,0.986991,0.986877,0.986455,0.986514,0.989094,0.986514,0.986927
5380.000000,0.990784,0.991496,0.991099,0.990229,0.990111,0.990045,0.991867,0.987448,0.985933,0.986518,0.986582,0.986536,0.985933,0.986024,0.988848,0.986020,0.986698
5380.250000,0.990941,0.991565,0.991156,0.990420,0.990310,0.990246,0.991946,0.987639,0.986291,0.986765,0.986667,0.986623,0.986033,0.986120,0.988906,0.986132,0.986836
5380.500000,0.991011,0.991566,0.991147,0.990510,0.990396,0.990330,0.991958,0.987627,0.986286,0.986777,0.986700,0.986555,0.986074,0.986147,0.988848,0.986173,0.986777
5380.750000,0.991156,0.991751,0.991350,0.990637,0.990526,0.990462,0.992125,0.987815,0.986524,0.986945,0.986962,0.986873,0.986386,0.986452,0.989068,0.986468,0.987064
5381.000000,0.991184,0.991761,0.991356,0.990669,0.990553,0.990485,0.992140,0.987792,0.986455,0.986923,0.986889,0.986836,0.986247,0.986329,0.989567,0.986347,0.987005
5381.250000,0.991126,0.991730,0.991330,0.990597,0.990483,0.990418,0.992105,0.987774,0.986441,0.986888,0.986897,0.986879,0.986288,0.986361,0.989546,0.986377,0.987014
5381.500000,0.991164,0.991746,0.991342,0.990644,0.990524,0.990458,0.992124,0.987742,0.986377,0.986868,0.986897,0.986823,0.986274,0.986348,0.989580,0.986377,0.986955
5381.750000,0.991168,0.991897,0.991530,0.990586,0.990459,0.990388,0.992243,0.987668,0.986182,0.986700,0.987117,0.987003,0.986527,0.986600,0.989785,0.986586,0.987114
5382.000000,0.991005,0.991753,0.991377,0.990413,0.990282,0.990217,0.992105,0.987609,0.985982,0.986627,0.987005,0.986888,0.986452,0.986514,0.989136,0.986514,0.986950
5382.250000,0.990456,0.991153,0.990726,0.989865,0.989726,0.989655,0.991547,0.987083,0.985600,0.986091,0.986179,0.986015,0.985495,0.985579,0.988465,0.985600,0.986295
5382.500000,0.990391,0.991109,0.990680,0.989791,0.989651,0.989580,0.991504,0.986988,0.985526,0.985973,0.986177,0.986098,0.985529,0.985606,0.988415,0.985618,0.986259
5382.750000,0.990070,0.991012,0.990616,0.989365,0.989213,0.989136,0.991377,0.986565,0.985082,0.985368,0.986142,0.986438,0.985552,0.985624,0.988370,0.985577,0.986218
