Hora_decimal,Vmedia_PCC_0700_pu,Vmedia_PCC_2220_pu,Vmedia_PCC_2380_pu,Vmedia_PCC_1250_pu,Vmedia_PCC_1630_pu,Vmedia_PCC_1950_pu,Vmedia_PAC_0016_pu,Vmedia_0622_Residuos_pu,Vmedia_1242_Solos_pu,Vmedia_1832_Remates_pu,Vmedia_3062_Biotecnologia_pu,Vmedia_3592_Ibama_pu,Vmedia_3722_Tambo_pu,Vmedia_3792_Laticinios_pu,Vmedia_4792_Antena_pu,Vmedia_5092_Suinocultura_pu,Vmedia_5152_Pomar_pu
3592.500000,0.984037,0.985368,0.984715,0.983022,0.982753,0.982680,0.985995,0.980636,0.978897,0.978947,0.980092,0.979538,0.979412,0.979467,0.982299,0.979552,0.980068
3592.750000,0.984937,0.986277,0.985676,0.983929,0.983668,0.983596,0.986854,0.981588,0.980038,0.979906,0.981126,0.980638,0.980485,0.980533,0.983307,0.980602,0.981209
3593.000000,0.985582,0.986976,0.986431,0.984558,0.984299,0.984231,0.987497,0.982211,0.980705,0.980538,0.981948,0.981224,0.981347,0.981392,0.984598,0.981450,0.982027
3593.250000,0.985638,0.987084,0.986545,0.984616,0.984367,0.984303,0.987591,0.982408,0.980735,0.980729,0.982121,0.981518,0.981564,0.981597,0.984717,0.981659,0.982145
3593.500000,0.985488,0.987119,0.986623,0.984367,0.984101,0.984031,0.987588,0.982191,0.980285,0.980371,0.982088,0.981533,0.981433,0.981498,0.984837,0.981536,0.982168
3593.750000,0.985590,0.987166,0.986657,0.984516,0.984265,0.984201,0.987643,0.982398,0.980467,0.980647,0.982236,0.981677,0.981647,0.981689,0.984864,0.981761,0.982218
3594.000000,0.998328,0.997659,0.997324,0.998523,0.998794,0.999116,0.997834,0.994517,0.994247,0.995302,0.992712,0.992327,0.992067,0.992133,0.995000,0.992156,0.992755
3594.250000,0.998777,0.998027,0.997699,0.999057,0.999342,0.999625,0.998208,0.994976,0.994905,0.995852,0.993194,0.992729,0.992556,0.992614,0.995394,0.992668,0.993264
3594.500000,0.998617,0.997909,0.997586,0.998876,0.999157,0.999437,0.998087,0.994873,0.994865,0.995706,0.993148,0.992656,0.992589,0.992633,0.995257,0.992673,0.993214
3594.750000,0.998651,0.997915,0.997591,0.998908,0.999193,0.999472,0.998097,0.994912,0.994841,0.995747,0.993180,0.992777,0.992645,0.992683,0.995257,0.992727,0.993200
3595.000000,0.998737,0.998081,0.997787,0.998952,0.999223,0.999488,0.998239,0.994891,0.994756,0.995647,0.993298,0.992923,0.992694,0.992755,0.995478,0.992773,0.993364
3595.250000,0.998653,0.998014,0.997718,0.998863,0.999133,0.999396,0.998175,0.994918,0.994852,0.995661,0.993380,0.992968,0.992900,0.992927,0.995420,0.992968,0.993368
3595.500000,0.998720,0.998100,0.997817,0.998911,0.999166,0.999419,0.998253,0.994909,0.994656,0.995615,0.993471,0.993032,0.992942,0.992982,0.995543,0.993032,0.993409
3595.750000,0.998794,0.998164,0.997881,0.998973,0.999210,0.999453,0.998318,0.994968,0.994903,0.995638,0.993509,0.992873,0.992991,0.993027,0.995627,0.993059,0.993514
3596.000000,0.998851,0.998199,0.997919,0.999026,0.999258,0.999492,0.998355,0.995021,0.994883,0.995674,0.993492,0.993109,0.992936,0.992986,0.996155,0.993005,0.993523
3596.250000,0.999018,0.998354,0.998079,0.999185,0.999411,0.999636,0.998509,0.995241,0.995045,0.995876,0.993726,0.993341,0.993180,0.993224,0.996320,0.993273,0.993736
3596.500000,0.998864,0.998280,0.998021,0.998978,0.999201,0.999424,0.998422,0.995094,0.994942,0.995656,0.993676,0.993224,0.993142,0.993186,0.996281,0.993215,0.993741
3596.750000,0.998859,0.998294,0.998038,0.998961,0.999178,0.999395,0.998432,0.995076,0.994570,0.995615,0.993618,0.993315,0.993064,0.993123,0.996270,0.993132,0.993586
3597.000000,0.977790,0.980668,0.980063,0.975991,0.975428,0.975008,0.981375,0.974889,0.971918,0.971553,0.975639,0.975111,0.975036,0.975105,0.977843,0.975132,0.975682
3597.250000,0.977835,0.980745,0.980153,0.976019,0.975457,0.975038,0.981443,0.974944,0.971968,0.971583,0.975780,0.975350,0.975202,0.975265,0.977945,0.975291,0.975823
3597.500000,0.977658,0.980588,0.979992,0.975830,0.975267,0.974850,0.981289,0.974780,0.971732,0.971405,0.975597,0.975268,0.975015,0.975082,0.977780,0.975102,0.975623
3597.750000,0.978047,0.980943,0.980363,0.976245,0.975675,0.975254,0.981630,0.975126,0.972159,0.971773,0.975953,0.975562,0.975329,0.975406,0.978157,0.975433,0.976032
3598.000000,0.977577,0.980541,0.979955,0.975738,0.975171,0.974745,0.981235,0.974721,0.971695,0.971318,0.975588,0.975182,0.974997,0.975070,0.977740,0.975100,0.975667
3598.250000,0.977505,0.980511,0.979936,0.975648,0.975068,0.974631,0.981197,0.974517,0.971623,0.971064,0.975626,0.975386,0.975068,0.975132,0.977724,0.975159,0.975686
3598.500000,0.977587,0.980565,0.979987,0.975745,0.975168,0.974734,0.981252,0.974603,0.971641,0.971180,0.975683,0.975459,0.975150,0.975218,0.977735,0.975227,0.975718
3598.750000,0.977560,0.980485,0.979891,0.975739,0.975164,0.974733,0.981184,0.974580,0.971750,0.971192,0.975615,0.975320,0.975073,0.975129,0.977635,0.975182,0.975658
3599.000000,0.977475,0.980461,0.979881,0.975630,0.975039,0.974595,0.981154,0.974562,0.971718,0.971111,0.975674,0.975348,0.975168,0.975214,0.978134,0.975264,0.975706
3599.250000,0.977593,0.980550,0.979970,0.975765,0.975178,0.974737,0.981242,0.974694,0.971850,0.971276,0.975791,0.975355,0.975295,0.975338,0.978226,0.975395,0.975800
3599.500000,0.977510,0.980522,0.979954,0.975653,0.975064,0.974621,0.981208,0.974562,0.971682,0.971100,0.975708,0.975505,0.975170,0.975229,0.978249,0.975277,0.975759
3599.750000,0.977583,0.980563,0.979988,0.975744,0.975153,0.974710,0.981254,0.974589,0.971709,0.971152,0.975709,0.975406,0.975142,0.975206,0.978273,0.975264,0.975745
3600.000000,0.977790,0.980747,0.980176,0.975970,0.975376,0.974929,0.981432,0.974783,0.971803,0.971367,0.975800,0.975456,0.975195,0.975277,0.977969,0.975295,0.975864
3600.250000,0.977746,0.980616,0.980022,0.975966,0.975384,0.974943,0.981321,0.974894,0.971850,0.971545,0.975691,0.975274,0.975092,0.975161,0.977795,0.975223,0.975718
3600.500000,0.991670,0.992399,0.992045,0.991074,0.990964,0.990906,0.992722,0.988291,0.986864,0.987342,0.987676,0.987338,0.987109,0.987183,0.989785,0.987191,0.987745
3600.750000,0.991952,0.992647,0.992299,0.991375,0.991264,0.991206,0.992964,0.988642,0.987377,0.987709,0.988117,0.987568,0.987659,0.987686,0.990050,0.987705,0.988123
3601.000000,0.991887,0.992528,0.992162,0.991334,0.991225,0.991169,0.992862,0.988586,0.987209,0.987692,0.987980,0.987555,0.987520,0.987545,0.989900,0.987586,0.987906
3601.250000,0.991977,0.992655,0.992307,0.991412,0.991302,0.991241,0.992974,0.988627,0.987264,0.987709,0.988026,0.987597,0.987509,0.987556,0.990060,0.987568,0.988044
3601.500000,0.991874,0.992554,0.992204,0.991311,0.991205,0.991146,0.992875,0.988552,0.987291,0.987655,0.987959,0.987282,0.987432,0.987473,0.990000,0.987527,0.987994
3601.750000,0.992056,0.992735,0.992397,0.991496,0.991384,0.991323,0.993047,0.988698,0.987423,0.987788,0.988130,0.987627,0.987602,0.987647,0.990197,0.987673,0.988168
3602.000000,0.992011,0.992672,0.992327,0.991459,0.991348,0.991286,0.992989,0.988647,0.987274,0.987750,0.988052,0.987632,0.987524,0.987573,0.990604,0.987600,0.988041
3602.250000,0.992075,0.992812,0.992491,0.991488,0.991375,0.991310,0.993108,0.988711,0.987277,0.987759,0.988153,0.987741,0.987595,0.987659,0.990785,0.987655,0.988209
3602.500000,0.992029,0.992671,0.992323,0.991487,0.991377,0.991318,0.992990,0.988664,0.987470,0.987788,0.988105,0.987486,0.987592,0.987630,0.990606,0.987686,0.988118
3602.750000,0.991948,0.992592,0.992242,0.991400,0.991284,0.991221,0.992914,0.988514,0.987392,0.987618,0.987994,0.987405,0.987468,0.987509,0.990525,0.987559,0.988035
3603.000000,0.991776,0.992453,0.992102,0.991209,0.991088,0.991026,0.992773,0.988333,0.987136,0.987414,0.987867,0.987364,0.987352,0.987392,0.989892,0.987441,0.987868
3603.250000,0.992041,0.992710,0.992372,0.991484,0.991363,0.991298,0.993020,0.988577,0.987352,0.987665,0.988089,0.987564,0.987559,0.987609,0.990173,0.987632,0.988117
3603.500000,0.992052,0.992668,0.992318,0.991520,0.991405,0.991343,0.992989,0.988606,0.987482,0.987738,0.988105,0.987586,0.987605,0.987641,0.990110,0.987694,0.988105
3603.750000,0.992119,0.992741,0.992396,0.991587,0.991471,0.991409,0.993057,0.988661,0.987470,0.987792,0.988164,0.987586,0.987661,0.987702,0.990189,0.987741,0.988145
3604.000000,0.992074,0.992747,0.992413,0.991517,0.991395,0.991329,0.993052,0.988571,0.987364,0.987655,0.988103,0.987709,0.987573,0.987632,0.990202,0.987632,0.988158
3604.250000,0.992045,0.992712,0.992374,0.991492,0.991372,0.991306,0.993019,0.988556,0.987255,0.987650,0.988039,0.987709,0.987500,0.987568,0.990150,0.987564,0.988073
3604.500000,0.992009,0.992653,0.992308,0.991461,0.991344,0.991279,0.992968,0.988564,0.987355,0.987664,0.988000,0.987630,0.987477,0.987535,0.990058,0.987536,0.988073
3604.750000,0.992182,0.992758,0.992403,0.991675,0.991566,0.991507,0.993082,0.988824,0.987659,0.988000,0.988189,0.987555,0.987700,0.987736,0.990150,0.987777,0.988209
3605.000000,0.992220,0.992851,0.992514,0.991690,0.991576,0.991511,0.993160,0.988823,0.987514,0.987956,0.988162,0.987582,0.987600,0.987665,0.990764,0.987668,0.988227
3605.250000,0.992203,0.992840,0.992500,0.991673,0.991559,0.991494,0.993148,0.988809,0.987464,0.987936,0.988176,0.987732,0.987636,0.987697,0.990748,0.987695,0.988205
3605.500000,0.992104,0.992794,0.992464,0.991564,0.991448,0.991383,0.993096,0.988673,0.987274,0.987783,0.988127,0.987635,0.987577,0.987641,0.990745,0.987642,0.988132
3605.750000,0.991921,0.992641,0.992305,0.991368,0.991252,0.991186,0.992948,0.988523,0.987132,0.987618,0.987903,0.987332,0.987305,0.987379,0.990588,0.987382,0.987977
3606.000000,0.992079,0.992773,0.992438,0.991536,0.991422,0.991355,0.993077,0.988688,0.987233,0.987795,0.988047,0.987527,0.987464,0.987536,0.990228,0.987532,0.988086
3606.250000,0.992043,0.992776,0.992451,0.991488,0.991374,0.991309,0.993074,0.988655,0.987209,0.987741,0.988141,0.987727,0.987609,0.987668,0.990249,0.987664,0.988132
3606.500000,0.992166,0.992863,0.992536,0.991624,0.991510,0.991446,0.993162,0.988779,0.987386,0.987886,0.988223,0.987765,0.987686,0.987745,0.990339,0.987741,0.988232
3606.750000,0.992182,0.992899,0.992577,0.991630,0.991513,0.991449,0.993193,0.988818,0.987382,0.987909,0.988282,0.987723,0.987752,0.987805,0.990378,0.987805,0.988273
3607.000000,0.991935,0.992683,0.992355,0.991371,0.991248,0.991182,0.992981,0.988502,0.987142,0.987564,0.988082,0.987373,0.987559,0.987608,0.990150,0.987614,0.988064
3607.250000,0.992271,0.993025,0.992718,0.991708,0.991592,0.991527,0.993306,0.988833,0.987595,0.987897,0.988535,0.988002,0.988068,0.988105,0.990535,0.988109,0.988521
3607.500000,0.992530,0.993222,0.992922,0.992004,0.991892,0.991830,0.993502,0.989106,0.987991,0.988224,0.988812,0.988277,0.988395,0.988418,0.990753,0.988423,0.988794
3607.750000,0.992294,0.993004,0.992690,0.991750,0.991638,0.991575,0.993294,0.988865,0.987664,0.987961,0.988518,0.987992,0.988068,0.988100,0.990507,0.988105,0.988495
3608.000000,0.991966,0.992550,0.992241,0.991459,0.991356,0.991302,0.992889,0.988638,0.987555,0.987809,0.988236,0.987744,0.987912,0.987914,0.990556,0.987923,0.988162
3608.250000,0.991976,0.992560,0.992245,0.991477,0.991377,0.991324,0.992899,0.988683,0.987768,0.987855,0.988267,0.987967,0.987976,0.987971,0.990577,0.987973,0.988248
3608.500000,0.991921,0.992521,0.992191,0.991417,0.991315,0.991261,0.992856,0.988580,0.987486,0.987745,0.988159,0.987892,0.987832,0.987841,0.990462,0.987841,0.988098
3608.750000,0.991660,0.992335,0.991993,0.991132,0.991029,0.990974,0.992666,0.988311,0.986995,0.987441,0.987944,0.987620,0.987612,0.987621,0.990244,0.987626,0.987786
3609.000000,0.991862,0.992458,0.992098,0.991375,0.991275,0.991222,0.992798,0.988544,0.987364,0.987741,0.988044,0.987495,0.987676,0.987679,0.989864,0.987727,0.987917
3609.250000,0.992056,0.992655,0.992303,0.991566,0.991466,0.991413,0.992986,0.988788,0.987582,0.987973,0.988236,0.987927,0.987867,0.987877,0.990079,0.987908,0.988150
3609.500000,0.992086,0.992798,0.992468,0.991567,0.991463,0.991405,0.993103,0.988782,0.987445,0.987918,0.988312,0.987886,0.987891,0.987923,0.990291,0.987923,0.988245
3609.750000,0.991495,0.992182,0.991810,0.990992,0.990895,0.990843,0.992522,0.988271,0.986936,0.987432,0.987705,0.987498,0.987298,0.987314,0.989604,0.987377,0.987597
3610.000000,0.991543,0.992256,0.991891,0.991013,0.990910,0.990854,0.992588,0.988236,0.987105,0.987364,0.987727,0.987323,0.987273,0.987305,0.989688,0.987353,0.987742
3610.250000,0.991293,0.992064,0.991700,0.990731,0.990621,0.990564,0.992397,0.987997,0.986755,0.987070,0.987489,0.987236,0.987014,0.987058,0.989496,0.987095,0.987526
3610.500000,0.991310,0.991874,0.991528,0.990819,0.990720,0.990672,0.992247,0.988080,0.986832,0.987268,0.987555,0.987402,0.987258,0.987262,0.989307,0.987294,0.987426
3610.750000,0.991124,0.991734,0.991379,0.990603,0.990504,0.990455,0.992106,0.987861,0.986845,0.987012,0.987371,0.987177,0.987030,0.987038,0.989160,0.987089,0.987367
3611.000000,0.991445,0.992095,0.991746,0.990915,0.990818,0.990767,0.992441,0.988185,0.986709,0.987327,0.987689,0.987467,0.987336,0.987353,0.990005,0.987389,0.987512
3611.250000,0.991627,0.992337,0.991997,0.991075,0.990970,0.990913,0.992664,0.988262,0.986932,0.987364,0.987841,0.987564,0.987414,0.987450,0.990260,0.987471,0.987773
3611.500000,0.991431,0.992127,0.991769,0.990886,0.990778,0.990722,0.992463,0.988026,0.986550,0.987136,0.987638,0.987323,0.987217,0.987241,0.990042,0.987291,0.987439
3611.750000,0.991346,0.992217,0.991892,0.990735,0.990619,0.990557,0.992521,0.987856,0.986636,0.986859,0.987653,0.987362,0.987155,0.987209,0.990202,0.987227,0.987694
3612.000000,0.991231,0.992045,0.991702,0.990649,0.990540,0.990484,0.992360,0.987845,0.986500,0.986895,0.987598,0.987286,0.987186,0.987214,0.989491,0.987262,0.987495
3612.250000,0.991163,0.992071,0.991742,0.990557,0.990446,0.990387,0.992370,0.987756,0.986400,0.986764,0.987559,0.987183,0.987108,0.987152,0.989546,0.987180,0.987530
3612.500000,0.991373,0.992295,0.991976,0.990765,0.990657,0.990601,0.992583,0.988023,0.986779,0.987023,0.987903,0.987694,0.987527,0.987555,0.989759,0.987576,0.987882
3612.750000,0.991564,0.992441,0.992120,0.990981,0.990873,0.990816,0.992730,0.988206,0.987056,0.987241,0.988045,0.987809,0.987664,0.987689,0.989903,0.987709,0.988053
3613.000000,0.991654,0.992423,0.992145,0.991116,0.991010,0.990961,0.992729,0.988386,0.987141,0.987482,0.988250,0.988139,0.987998,0.987997,0.989971,0.988008,0.988135
3613.250000,0.991861,0.992581,0.992302,0.991348,0.991243,0.991194,0.992885,0.988597,0.987536,0.987736,0.988444,0.988114,0.988198,0.988189,0.990136,0.988217,0.988364
3613.500000,0.991828,0.992568,0.992267,0.991305,0.991201,0.991151,0.992871,0.988548,0.987359,0.987670,0.988291,0.988117,0.987998,0.988003,0.990115,0.988021,0.988194
3613.750000,0.991801,0.992568,0.992261,0.991274,0.991178,0.991126,0.992870,0.988565,0.987300,0.987683,0.988227,0.988033,0.987889,0.987903,0.990100,0.987921,0.988161
3614.000000,0.991606,0.992433,0.992114,0.991042,0.990946,0.990892,0.992737,0.988386,0.987227,0.987455,0.988048,0.987880,0.987664,0.987682,0.990428,0.987717,0.988089
3614.250000,0.991943,0.992670,0.992345,0.991393,0.991296,0.991242,0.992975,0.988702,0.987459,0.987806,0.988277,0.987991,0.987891,0.987909,0.990651,0.987945,0.988262
3614.500000,0.992300,0.992956,0.992632,0.991781,0.991689,0.991639,0.993259,0.989098,0.987986,0.988250,0.988667,0.988403,0.988359,0.988358,0.990911,0.988389,0.988638
3614.750000,0.992440,0.993037,0.992696,0.991931,0.991837,0.991784,0.993350,0.989215,0.988267,0.988386,0.988694,0.988362,0.988336,0.988336,0.990966,0.988392,0.988730
3615.000000,0.992599,0.993295,0.992992,0.992059,0.991960,0.991904,0.993574,0.989338,0.988102,0.988455,0.988932,0.988553,0.988573,0.988586,0.990795,0.988577,0.988909
3615.250000,0.992681,0.993307,0.992989,0.992174,0.992077,0.992023,0.993598,0.989435,0.988386,0.988605,0.988970,0.988633,0.988614,0.988623,0.990795,0.988650,0.988982
3615.500000,0.992414,0.993047,0.992776,0.991891,0.991798,0.991749,0.993350,0.989217,0.988286,0.988373,0.988909,0.988544,0.988650,0.988635,0.990659,0.988659,0.988912
3615.750000,0.992184,0.992883,0.992609,0.991628,0.991528,0.991478,0.993186,0.988971,0.987986,0.988065,0.988739,0.988411,0.988480,0.988465,0.990486,0.988485,0.988730
3616.000000,0.992038,0.992744,0.992443,0.991488,0.991383,0.991330,0.993053,0.988783,0.987732,0.987873,0.988523,0.988189,0.988229,0.988218,0.990281,0.988247,0.988485
3616.250000,0.991956,0.992740,0.992443,0.991370,0.991259,0.991202,0.993030,0.988655,0.987483,0.987691,0.988426,0.988056,0.988085,0.988091,0.990276,0.988089,0.988405
3616.500000,0.992056,0.992746,0.992425,0.991511,0.991407,0.991351,0.993053,0.988761,0.987705,0.987864,0.988433,0.988021,0.988098,0.988095,0.990210,0.988123,0.988411
3616.750000,0.992257,0.992937,0.992622,0.991712,0.991610,0.991555,0.993237,0.988961,0.988041,0.988065,0.988644,0.988221,0.988311,0.988309,0.990417,0.988339,0.988679
3617.000000,0.992252,0.993000,0.992695,0.991679,0.991576,0.991520,0.993286,0.988962,0.987973,0.988023,0.988714,0.988347,0.988382,0.988380,0.990997,0.988405,0.988738
3617.250000,0.991835,0.992655,0.992342,0.991226,0.991123,0.991067,0.992945,0.988542,0.987405,0.987556,0.988341,0.987977,0.987995,0.988000,0.990630,0.988030,0.988323
3617.500000,0.991953,0.992759,0.992450,0.991341,0.991233,0.991174,0.993048,0.988627,0.987468,0.987636,0.988371,0.988027,0.987973,0.987986,0.990772,0.988012,0.988389
3617.750000,0.991643,0.992497,0.992181,0.991008,0.990897,0.990836,0.992792,0.988314,0.987109,0.987292,0.988058,0.987591,0.987627,0.987655,0.990501,0.987677,0.988085
3618.000000,0.990593,0.991583,0.991238,0.989880,0.989765,0.989702,0.991903,0.987267,0.985830,0.986130,0.987008,0.986638,0.986527,0.986568,0.989029,0.986577,0.987032
3618.250000,0.990572,0.991593,0.991250,0.989850,0.989740,0.989680,0.991911,0.987355,0.985909,0.986209,0.987077,0.986627,0.986618,0.986645,0.989047,0.986673,0.987105
3618.500000,0.990146,0.991287,0.990946,0.989375,0.989262,0.989205,0.991602,0.986959,0.985486,0.985738,0.986832,0.986344,0.986418,0.986436,0.988714,0.986459,0.986842
3618.750000,0.990442,0.991474,0.991124,0.989711,0.989599,0.989542,0.991795,0.987255,0.985703,0.986097,0.987039,0.986521,0.986650,0.986659,0.988879,0.986688,0.986967
3619.000000,0.990962,0.991891,0.991541,0.990290,0.990180,0.990122,0.992211,0.987712,0.986268,0.986641,0.987418,0.986923,0.986991,0.987009,0.989304,0.987050,0.987364
3619.250000,0.990890,0.991931,0.991611,0.990179,0.990065,0.990002,0.992225,0.987620,0.986136,0.986480,0.987395,0.986897,0.986923,0.986964,0.989394,0.986955,0.987433
3619.500000,0.990872,0.991900,0.991572,0.990168,0.990062,0.990005,0.992203,0.987655,0.986200,0.986541,0.987436,0.986917,0.986986,0.987011,0.989391,0.987050,0.987435
3619.750000,0.990580,0.991627,0.991287,0.989864,0.989762,0.989708,0.991940,0.987415,0.985906,0.986286,0.987218,0.986736,0.986809,0.986818,0.989100,0.986876,0.987156
3620.000000,0.990490,0.991523,0.991173,0.989767,0.989660,0.989602,0.991846,0.987264,0.985795,0.986129,0.986982,0.986314,0.986474,0.986506,0.989459,0.986571,0.986991
3620.250000,0.990833,0.991797,0.991460,0.990125,0.990009,0.989945,0.992108,0.987465,0.986050,0.986347,0.987208,0.986674,0.986682,0.986729,0.989753,0.986762,0.987236
3620.500000,0.990966,0.991933,0.991604,0.990260,0.990141,0.990075,0.992235,0.987533,0.985985,0.986415,0.987298,0.986836,0.986768,0.986824,0.989887,0.986827,0.987286
3620.750000,0.990704,0.991656,0.991310,0.989995,0.989878,0.989819,0.991975,0.987362,0.985970,0.986250,0.987123,0.986673,0.986632,0.986668,0.989596,0.986730,0.987118
3621.000000,0.990330,0.991343,0.990991,0.989591,0.989470,0.989406,0.991664,0.986918,0.985386,0.985764,0.986671,0.986036,0.986109,0.986168,0.988780,0.986209,0.986682
3621.250000,0.990816,0.991696,0.991339,0.990144,0.990031,0.989970,0.992024,0.987432,0.985932,0.986373,0.987114,0.986673,0.986605,0.986645,0.989118,0.986709,0.987044
3621.500000,0.990795,0.991717,0.991370,0.990106,0.989993,0.989933,0.992036,0.987405,0.986055,0.986320,0.987159,0.986805,0.986656,0.986698,0.989165,0.986758,0.987167
3621.750000,0.990751,0.991619,0.991256,0.990086,0.989972,0.989911,0.991952,0.987336,0.985847,0.986289,0.987035,0.986568,0.986532,0.986573,0.989031,0.986635,0.986950
3622.000000,0.990644,0.991563,0.991210,0.989953,0.989835,0.989772,0.991887,0.987205,0.985800,0.986112,0.986927,0.986518,0.986395,0.986450,0.988987,0.986489,0.986944
3622.250000,0.990787,0.991612,0.991243,0.990147,0.990037,0.989979,0.991950,0.987429,0.985968,0.986424,0.987018,0.986433,0.986508,0.986548,0.989008,0.986621,0.986953
3622.500000,0.990911,0.991803,0.991453,0.990238,0.990123,0.990058,0.992122,0.987523,0.985995,0.986455,0.987026,0.986800,0.986423,0.986512,0.989194,0.986514,0.987141
3622.750000,0.990991,0.991843,0.991487,0.990336,0.990224,0.990161,0.992168,0.987627,0.985995,0.986595,0.987068,0.986812,0.986473,0.986559,0.989218,0.986573,0.987129
3623.000000,0.991044,0.991891,0.991542,0.990398,0.990284,0.990220,0.992209,0.987650,0.985976,0.986630,0.987085,0.986741,0.986464,0.986561,0.989772,0.986568,0.987133
3623.250000,0.991041,0.991896,0.991546,0.990392,0.990282,0.990219,0.992214,0.987691,0.986050,0.986670,0.987205,0.986598,0.986644,0.986711,0.989780,0.986736,0.987182
3623.500000,0.991244,0.992161,0.991837,0.990569,0.990451,0.990387,0.992458,0.987864,0.986153,0.986800,0.987480,0.987095,0.986914,0.986991,0.990118,0.986995,0.987464
3623.750000,0.991218,0.992011,0.991654,0.990597,0.990485,0.990426,0.992339,0.987900,0.986300,0.986914,0.987398,0.986918,0.986865,0.986912,0.989919,0.986977,0.987314
3624.000000,0.991462,0.992204,0.991845,0.990867,0.990759,0.990700,0.992533,0.988142,0.986744,0.987197,0.987598,0.987095,0.987070,0.987115,0.989614,0.987177,0.987589
3624.250000,0.991461,0.992273,0.991934,0.990841,0.990728,0.990664,0.992584,0.988073,0.986552,0.987086,0.987564,0.986939,0.986986,0.987059,0.989714,0.987068,0.987595
3624.500000,0.991476,0.992181,0.991818,0.990901,0.990793,0.990732,0.992512,0.988126,0.986745,0.987205,0.987526,0.987050,0.986988,0.987044,0.989554,0.987082,0.987545
3624.750000,0.991450,0.992194,0.991843,0.990853,0.990737,0.990672,0.992514,0.987976,0.986586,0.987015,0.987530,0.987179,0.987000,0.987064,0.989580,0.987076,0.987532
3625.000000,0.991119,0.991819,0.991446,0.990534,0.990421,0.990360,0.992167,0.987647,0.986336,0.986715,0.987189,0.986773,0.986664,0.986714,0.989186,0.986777,0.987150
3625.250000,0.991031,0.991864,0.991520,0.990390,0.990270,0.990203,0.992186,0.987456,0.986200,0.986438,0.987185,0.986677,0.986627,0.986695,0.989281,0.986714,0.987236
3625.500000,0.991246,0.992025,0.991681,0.990635,0.990514,0.990447,0.992346,0.987677,0.986124,0.986705,0.987300,0.986686,0.986718,0.986792,0.989457,0.986809,0.987232
3625.750000,0.991229,0.991952,0.991592,0.990639,0.990526,0.990465,0.992289,0.987764,0.986459,0.986824,0.987308,0.986968,0.986761,0.986818,0.989373,0.986882,0.987308
3626.000000,0.991271,0.992078,0.991742,0.990644,0.990523,0.990454,0.992391,0.987695,0.986220,0.986695,0.987291,0.986914,0.986668,0.986762,0.990016,0.986764,0.987341
3626.250000,0.991729,0.992480,0.992151,0.991135,0.991018,0.990953,0.992787,0.988227,0.986833,0.987273,0.987855,0.987364,0.987327,0.987386,0.990433,0.987400,0.987832
3626.500000,0.991764,0.992481,0.992150,0.991186,0.991068,0.991002,0.992792,0.988267,0.986836,0.987336,0.987762,0.987198,0.987177,0.987255,0.990430,0.987264,0.987786
3626.750000,0.991975,0.992694,0.992368,0.991403,0.991291,0.991227,0.992996,0.988573,0.987055,0.987650,0.988012,0.987545,0.987441,0.987514,0.990654,0.987518,0.988018
3627.000000,0.991915,0.992634,0.992307,0.991340,0.991223,0.991159,0.992939,0.988514,0.986974,0.987586,0.987962,0.987582,0.987400,0.987468,0.990102,0.987479,0.987950
3627.250000,0.991877,0.992622,0.992296,0.991290,0.991174,0.991111,0.992925,0.988477,0.986950,0.987536,0.987944,0.987455,0.987373,0.987445,0.990094,0.987459,0.987948
3627.500000,0.992037,0.992720,0.992388,0.991483,0.991372,0.991308,0.993028,0.988623,0.987141,0.987733,0.988012,0.987336,0.987420,0.987495,0.990181,0.987511,0.988027
3627.750000,0.991971,0.992654,0.992320,0.991419,0.991306,0.991240,0.992963,0.988541,0.987023,0.987650,0.987876,0.987361,0.987255,0.987344,0.990110,0.987345,0.987923
3628.000000,0.991859,0.992527,0.992184,0.991309,0.991196,0.991131,0.992846,0.988426,0.986905,0.987532,0.987771,0.987433,0.987173,0.987255,0.989953,0.987255,0.987791
3628.250000,0.991946,0.992618,0.992280,0.991394,0.991284,0.991220,0.992931,0.988538,0.987050,0.987645,0.987912,0.987452,0.987341,0.987414,0.990055,0.987423,0.987918
3628.500000,0.991930,0.992567,0.992219,0.991393,0.991284,0.991222,0.992888,0.988544,0.987047,0.987674,0.987898,0.987433,0.987364,0.987427,0.989958,0.987435,0.987868
3628.750000,0.991907,0.992513,0.992158,0.991384,0.991274,0.991211,0.992841,0.988491,0.986995,0.987645,0.987791,0.987208,0.987223,0.987295,0.989887,0.987305,0.987771
3629.000000,0.992118,0.992714,0.992366,0.991604,0.991493,0.991430,0.993035,0.988708,0.987261,0.987870,0.987991,0.987470,0.987411,0.987483,0.990601,0.987500,0.988000
3629.250000,0.991989,0.992622,0.992279,0.991457,0.991341,0.991275,0.992939,0.988502,0.987164,0.987633,0.987921,0.987402,0.987355,0.987427,0.990520,0.987438,0.987941
3629.500000,0.992061,0.992700,0.992361,0.991525,0.991404,0.991335,0.993014,0.988485,0.987195,0.987605,0.987945,0.987509,0.987336,0.987418,0.990635,0.987427,0.987995
3629.750000,0.992039,0.992698,0.992365,0.991497,0.991375,0.991309,0.993006,0.988479,0.987123,0.987595,0.988053,0.987395,0.987509,0.987568,0.990638,0.987586,0.987991
