Hora_decimal,Posto_horario
4004.75,FORA_PONTA
4005.0,FORA_PONTA
4005.25,FORA_PONTA
4005.5,FORA_PONTA
4005.75,FORA_PONTA
4006.0,FORA_PONTA
4006.25,FORA_PONTA
4006.5,FORA_PONTA
4006.75,FORA_PONTA
4007.0,FORA_PONTA
4007.25,FORA_PONTA
4007.5,FORA_PONTA
4007.75,FORA_PONTA
4008.0,FORA_PONTA
4008.25,FORA_PONTA
4008.5,FORA_PONTA
4008.75,FORA_PONTA
4009.0,FORA_PONTA
4009.25,FORA_PONTA
4009.5,FORA_PONTA
4009.75,FORA_PONTA
4010.0,FORA_PONTA
4010.25,FORA_PONTA
4010.5,FORA_PONTA
4010.75,FORA_PONTA
4011.0,FORA_PONTA
4011.25,FORA_PONTA
4011.5,FORA_PONTA
4011.75,FORA_PONTA
4012.0,FORA_PONTA
4012.25,FORA_PONTA
4012.5,FORA_PONTA
4012.75,FORA_PONTA
4013.0,FORA_PONTA
4013.25,FORA_PONTA
4013.5,FORA_PONTA
4013.75,FORA_PONTA
4014.0,FORA_PONTA
4014.25,FORA_PONTA
4014.5,FORA_PONTA
4014.75,FORA_PONTA
4015.0,FORA_PONTA
4015.25,FORA_PONTA
4015.5,FORA_PONTA
4015.75,FORA_PONTA
4016.0,FORA_PONTA
4016.25,FORA_PONTA
4016.5,FORA_PONTA
4016.75,FORA_PONTA
4017.0,FORA_PONTA
4017.25,FORA_PONTA
4017.5,FORA_PONTA
4017.75,FORA_PONTA
4018.0,FORA_PONTA
4018.25,FORA_PONTA
4018.5,FORA_PONTA
4018.75,FORA_PONTA
4019.0,FORA_PONTA
4019.25,FORA_PONTA
4019.5,FORA_PONTA
4019.75,FORA_PONTA
4020.0,FORA_PONTA
4020.25,FORA_PONTA
4020.5,FORA_PONTA
4020.75,FORA_PONTA
4021.0,FORA_PONTA
4021.25,FORA_PONTA
4021.5,FORA_PONTA
4021.75,FORA_PONTA
4022.0,FORA_PONTA
4022.25,FORA_PONTA
4022.5,FORA_PONTA
4022.75,FORA_PONTA
4023.0,FORA_PONTA
4023.25,FORA_PONTA
4023.5,FORA_PONTA
4023.75,FORA_PONTA
4024.0,FORA_PONTA
4024.25,FORA_PONTA
4024.5,FORA_PONTA
4024.75,FORA_PONTA
4025.0,FORA_PONTA
4025.25,FORA_PONTA
4025.5,FORA_PONTA
4025.75,PONTA
4026.0,PONTA
4026.25,PONTA
4026.5,PONTA
4026.75,PONTA
4027.0,PONTA
4027.25,PONTA
4027.5,PONTA
4027.75,PONTA
4028.0,PONTA
4028.25,PONTA
4028.5,PONTA
4028.75,FORA_PONTA
4029.0,FORA_PONTA
4029.25,FORA_PONTA
4029.5,FORA_PONTA
4029.75,FORA_PONTA
4030.0,FORA_PONTA
4030.25,FORA_PONTA
4030.5,FORA_PONTA
4030.75,FORA_PONTA
4031.0,FORA_PONTA
4031.25,FORA_PONTA
4031.5,FORA_PONTA
4031.75,FORA_PONTA
4032.0,FORA_PONTA
4032.25,FORA_PONTA
4032.5,FORA_PONTA
4032.75,FORA_PONTA
4033.0,FORA_PONTA
4033.25,FORA_PONTA
4033.5,FORA_PONTA
4033.75,FORA_PONTA
4034.0,FORA_PONTA
4034.25,FORA_PONTA
4034.5,FORA_PONTA
4034.75,FORA_PONTA
4035.0,FORA_PONTA
4035.25,FORA_PONTA
4035.5,FORA_PONTA
4035.75,FORA_PONTA
4036.0,FORA_PONTA
4036.25,FORA_PONTA
4036.5,FORA_PONTA
4036.75,FORA_PONTA
4037.0,FORA_PONTA
4037.25,FORA_PONTA
4037.5,FORA_PONTA
4037.75,FORA_PONTA
4038.0,FORA_PONTA
4038.25,FORA_PONTA
4038.5,FORA_PONTA
4038.75,FORA_PONTA
4039.0,FORA_PONTA
4039.25,FORA_PONTA
4039.5,FORA_PONTA
4039.75,FORA_PONTA
4040.0,FORA_PONTA
4040.25,FORA_PONTA
4040.5,FORA_PONTA
4040.75,FORA_PONTA
4041.0,FORA_PONTA
4041.25,FORA_PONTA
4041.5,FORA_PONTA
4041.75,FORA_PONTA
4042.0,FORA_PONTA
4042.25,FORA_PONTA
4042.5,FORA_PONTA
4042.75,FORA_PONTA
4043.0,FORA_PONTA
4043.25,FORA_PONTA
4043.5,FORA_PONTA
4043.75,FORA_PONTA
4044.0,FORA_PONTA
4044.25,FORA_PONTA
4044.5,FORA_PONTA
4044.75,FORA_PONTA
4045.0,FORA_PONTA
4045.25,FORA_PONTA
4045.5,FORA_PONTA
4045.75,FORA_PONTA
4046.0,FORA_PONTA
4046.25,FORA_PONTA
4046.5,FORA_PONTA
4046.75,FORA_PONTA
4047.0,FORA_PONTA
4047.25,FORA_PONTA
4047.5,FORA_PONTA
4047.75,FORA_PONTA
4048.0,FORA_PONTA
4048.25,FORA_PONTA
4048.5,FORA_PONTA
4048.75,FORA_PONTA
4049.0,FORA_PONTA
4049.25,FORA_PONTA
4049.5,FORA_PONTA
4049.75,PONTA
4050.0,PONTA
4050.25,PONTA
4050.5,PONTA
4050.75,PONTA
4051.0,PONTA
4051.25,PONTA
4051.5,PONTA
4051.75,PONTA
4052.0,PONTA
4052.25,PONTA
4052.5,PONTA
4052.75,FORA_PONTA
4053.0,FORA_PONTA
4053.25,FORA_PONTA
4053.5,FORA_PONTA
4053.75,FORA_PONTA
4054.0,FORA_PONTA
4054.25,FORA_PONTA
4054.5,FORA_PONTA
4054.75,FORA_PONTA
4055.0,FORA_PONTA
4055.25,FORA_PONTA
4055.5,FORA_PONTA
4055.75,FORA_PONTA
4056.0,FORA_PONTA
4056.25,FORA_PONTA
4056.5,FORA_PONTA
4056.75,FORA_PONTA
4057.0,FORA_PONTA
4057.25,FORA_PONTA
4057.5,FORA_PONTA
4057.75,FORA_PONTA
4058.0,FORA_PONTA
4058.25,FORA_PONTA
4058.5,FORA_PONTA
4058.75,FORA_PONTA
4059.0,FORA_PONTA
4059.25,FORA_PONTA
4059.5,FORA_PONTA
4059.75,FORA_PONTA
4060.0,FORA_PONTA
4060.25,FORA_PONTA
4060.5,FORA_PONTA
4060.75,FORA_PONTA
4061.0,FORA_PONTA
4061.25,FORA_PONTA
4061.5,FORA_PONTA
4061.75,FORA_PONTA
4062.0,FORA_PONTA
4062.25,FORA_PONTA
4062.5,FORA_PONTA
4062.75,FORA_PONTA
4063.0,FORA_PONTA
4063.25,FORA_PONTA
4063.5,FORA_PONTA
4063.75,FORA_PONTA
4064.0,FORA_PONTA
4064.25,FORA_PONTA
4064.5,FORA_PONTA
4064.75,FORA_PONTA
4065.0,FORA_PONTA
4065.25,FORA_PONTA
4065.5,FORA_PONTA
4065.75,FORA_PONTA
4066.0,FORA_PONTA
4066.25,FORA_PONTA
4066.5,FORA_PONTA
4066.75,FORA_PONTA
4067.0,FORA_PONTA
4067.25,FORA_PONTA
4067.5,FORA_PONTA
4067.75,FORA_PONTA
4068.0,FORA_PONTA
4068.25,FORA_PONTA
4068.5,FORA_PONTA
4068.75,FORA_PONTA
4069.0,FORA_PONTA
4069.25,FORA_PONTA
4069.5,FORA_PONTA
4069.75,FORA_PONTA
4070.0,FORA_PONTA
4070.25,FORA_PONTA
4070.5,FORA_PONTA
4070.75,FORA_PONTA
4071.0,FORA_PONTA
4071.25,FORA_PONTA
4071.5,FORA_PONTA
4071.75,FORA_PONTA
4072.0,FORA_PONTA
4072.25,FORA_PONTA
4072.5,FORA_PONTA
4072.75,FORA_PONTA
4073.0,FORA_PONTA
4073.25,FORA_PONTA
4073.5,FORA_PONTA
4073.75,FORA_PONTA
4074.0,FORA_PONTA
4074.25,FORA_PONTA
4074.5,FORA_PONTA
4074.75,FORA_PONTA
4075.0,FORA_PONTA
4075.25,FORA_PONTA
4075.5,FORA_PONTA
4075.75,FORA_PONTA
4076.0,FORA_PONTA
4076.25,FORA_PONTA
4076.5,FORA_PONTA
4076.75,FORA_PONTA
4077.0,FORA_PONTA
4077.25,FORA_PONTA
4077.5,FORA_PONTA
4077.75,FORA_PONTA
4078.0,FORA_PONTA
4078.25,FORA_PONTA
4078.5,FORA_PONTA
4078.75,FORA_PONTA
4079.0,FORA_PONTA
4079.25,FORA_PONTA
4079.5,FORA_PONTA
4079.75,FORA_PONTA
4080.0,FORA_PONTA
4080.25,FORA_PONTA
4080.5,FORA_PONTA
4080.75,FORA_PONTA
4081.0,FORA_PONTA
4081.25,FORA_PONTA
4081.5,FORA_PONTA
4081.75,FORA_PONTA
4082.0,FORA_PONTA
4082.25,FORA_PONTA
4082.5,FORA_PONTA
4082.75,FORA_PONTA
4083.0,FORA_PONTA
4083.25,FORA_PONTA
4083.5,FORA_PONTA
4083.75,FORA_PONTA
4084.0,FORA_PONTA
4084.25,FORA_PONTA
4084.5,FORA_PONTA
4084.75,FORA_PONTA
4085.0,FORA_PONTA
4085.25,FORA_PONTA
4085.5,FORA_PONTA
4085.75,FORA_PONTA
4086.0,FORA_PONTA
4086.25,FORA_PONTA
4086.5,FORA_PONTA
4086.75,FORA_PONTA
4087.0,FORA_PONTA
4087.25,FORA_PONTA
4087.5,FORA_PONTA
4087.75,FORA_PONTA
4088.0,FORA_PONTA
4088.25,FORA_PONTA
4088.5,FORA_PONTA
4088.75,FORA_PONTA
4089.0,FORA_PONTA
4089.25,FORA_PONTA
4089.5,FORA_PONTA
4089.75,FORA_PONTA
4090.0,FORA_PONTA
4090.25,FORA_PONTA
4090.5,FORA_PONTA
4090.75,FORA_PONTA
4091.0,FORA_PONTA
4091.25,FORA_PONTA
4091.5,FORA_PONTA
4091.75,FORA_PONTA
4092.0,FORA_PONTA
4092.25,FORA_PONTA
4092.5,FORA_PONTA
4092.75,FORA_PONTA
4093.0,FORA_PONTA
4093.25,FORA_PONTA
4093.5,FORA_PONTA
4093.75,FORA_PONTA
4094.0,FORA_PONTA
4094.25,FORA_PONTA
4094.5,FORA_PONTA
4094.75,FORA_PONTA
4095.0,FORA_PONTA
4095.25,FORA_PONTA
4095.5,FORA_PONTA
4095.75,FORA_PONTA
4096.0,FORA_PONTA
4096.25,FORA_PONTA
4096.5,FORA_PONTA
4096.75,FORA_PONTA
4097.0,FORA_PONTA
4097.25,FORA_PONTA
4097.5,FORA_PONTA
4097.75,PONTA
4098.0,PONTA
4098.25,PONTA
4098.5,PONTA
4098.75,PONTA
4099.0,PONTA
4099.25,PONTA
4099.5,PONTA
4099.75,PONTA
4100.0,PONTA
4100.25,PONTA
4100.5,PONTA
4100.75,FORA_PONTA
4101.0,FORA_PONTA
4101.25,FORA_PONTA
4101.5,FORA_PONTA
4101.75,FORA_PONTA
4102.0,FORA_PONTA
4102.25,FORA_PONTA
4102.5,FORA_PONTA
4102.75,FORA_PONTA
4103.0,FORA_PONTA
4103.25,FORA_PONTA
4103.5,FORA_PONTA
4103.75,FORA_PONTA
4104.0,FORA_PONTA
4104.25,FORA_PONTA
4104.5,FORA_PONTA
4104.75,FORA_PONTA
4105.0,FORA_PONTA
4105.25,FORA_PONTA
4105.5,FORA_PONTA
4105.75,FORA_PONTA
4106.0,FORA_PONTA
4106.25,FORA_PONTA
4106.5,FORA_PONTA
4106.75,FORA_PONTA
4107.0,FORA_PONTA
4107.25,FORA_PONTA
4107.5,FORA_PONTA
4107.75,FORA_PONTA
4108.0,FORA_PONTA
4108.25,FORA_PONTA
4108.5,FORA_PONTA
4108.75,FORA_PONTA
4109.0,FORA_PONTA
4109.25,FORA_PONTA
4109.5,FORA_PONTA
4109.75,FORA_PONTA
4110.0,FORA_PONTA
4110.25,FORA_PONTA
4110.5,FORA_PONTA
4110.75,FORA_PONTA
4111.0,FORA_PONTA
4111.25,FORA_PONTA
4111.5,FORA_PONTA
4111.75,FORA_PONTA
4112.0,FORA_PONTA
4112.25,FORA_PONTA
4112.5,FORA_PONTA
4112.75,FORA_PONTA
4113.0,FORA_PONTA
4113.25,FORA_PONTA
4113.5,FORA_PONTA
4113.75,FORA_PONTA
4114.0,FORA_PONTA
4114.25,FORA_PONTA
4114.5,FORA_PONTA
4114.75,FORA_PONTA
4115.0,FORA_PONTA
4115.25,FORA_PONTA
4115.5,FORA_PONTA
4115.75,FORA_PONTA
4116.0,FORA_PONTA
4116.25,FORA_PONTA
4116.5,FORA_PONTA
4116.75,FORA_PONTA
4117.0,FORA_PONTA
4117.25,FORA_PONTA
4117.5,FORA_PONTA
4117.75,FORA_PONTA
4118.0,FORA_PONTA
4118.25,FORA_PONTA
4118.5,FORA_PONTA
4118.75,FORA_PONTA
4119.0,FORA_PONTA
4119.25,FORA_PONTA
4119.5,FORA_PONTA
4119.75,FORA_PONTA
4120.0,FORA_PONTA
4120.25,FORA_PONTA
4120.5,FORA_PONTA
4120.75,FORA_PONTA
4121.0,FORA_PONTA
4121.25,FORA_PONTA
4121.5,FORA_PONTA
4121.75,FORA_PONTA
4122.0,FORA_PONTA
4122.25,FORA_PONTA
4122.5,FORA_PONTA
4122.75,FORA_PONTA
4123.0,FORA_PONTA
4123.25,FORA_PONTA
4123.5,FORA_PONTA
4123.75,FORA_PONTA
4124.0,FORA_PONTA
4124.25,FORA_PONTA
4124.5,FORA_PONTA
4124.75,FORA_PONTA
4125.0,FORA_PONTA
4125.25,FORA_PONTA
4125.5,FORA_PONTA
4125.75,FORA_PONTA
4126.0,FORA_PONTA
4126.25,FORA_PONTA
4126.5,FORA_PONTA
4126.75,FORA_PONTA
4127.0,FORA_PONTA
4127.25,FORA_PONTA
4127.5,FORA_PONTA
4127.75,FORA_PONTA
4128.0,FORA_PONTA
4128.25,FORA_PONTA
4128.5,FORA_PONTA
4128.75,FORA_PONTA
4129.0,FORA_PONTA
4129.25,FORA_PONTA
4129.5,FORA_PONTA
4129.75,FORA_PONTA
4130.0,FORA_PONTA
4130.25,FORA_PONTA
4130.5,FORA_PONTA
4130.75,FORA_PONTA
4131.0,FORA_PONTA
4131.25,FORA_PONTA
4131.5,FORA_PONTA
4131.75,FORA_PONTA
4132.0,FORA_PONTA
4132.25,FORA_PONTA
4132.5,FORA_PONTA
4132.75,FORA_PONTA
4133.0,FORA_PONTA
4133.25,FORA_PONTA
4133.5,FORA_PONTA
4133.75,FORA_PONTA
4134.0,FORA_PONTA
4134.25,FORA_PONTA
4134.5,FORA_PONTA
4134.75,FORA_PONTA
4135.0,FORA_PONTA
4135.25,FORA_PONTA
4135.5,FORA_PONTA
4135.75,FORA_PONTA
4136.0,FORA_PONTA
4136.25,FORA_PONTA
4136.5,FORA_PONTA
4136.75,FORA_PONTA
4137.0,FORA_PONTA
4137.25,FORA_PONTA
4137.5,FORA_PONTA
4137.75,FORA_PONTA
4138.0,FORA_PONTA
4138.25,FORA_PONTA
4138.5,FORA_PONTA
4138.75,FORA_PONTA
4139.0,FORA_PONTA
4139.25,FORA_PONTA
4139.5,FORA_PONTA
4139.75,FORA_PONTA
4140.0,FORA_PONTA
4140.25,FORA_PONTA
4140.5,FORA_PONTA
4140.75,FORA_PONTA
4141.0,FORA_PONTA
4141.25,FORA_PONTA
4141.5,FORA_PONTA
4141.75,FORA_PONTA
4142.0,FORA_PONTA
4142.25,FORA_PONTA
4142.5,FORA_PONTA
4142.75,FORA_PONTA
4143.0,FORA_PONTA
4143.25,FORA_PONTA
4143.5,FORA_PONTA
4143.75,FORA_PONTA
4144.0,FORA_PONTA
4144.25,FORA_PONTA
4144.5,FORA_PONTA
4144.75,FORA_PONTA
4145.0,FORA_PONTA
4145.25,FORA_PONTA
4145.5,FORA_PONTA
4145.75,FORA_PONTA
4146.0,FORA_PONTA
4146.25,FORA_PONTA
4146.5,FORA_PONTA
4146.75,FORA_PONTA
4147.0,FORA_PONTA
4147.25,FORA_PONTA
4147.5,FORA_PONTA
4147.75,FORA_PONTA
4148.0,FORA_PONTA
4148.25,FORA_PONTA
4148.5,FORA_PONTA
4148.75,FORA_PONTA
4149.0,FORA_PONTA
4149.25,FORA_PONTA
4149.5,FORA_PONTA
4149.75,FORA_PONTA
4150.0,FORA_PONTA
4150.25,FORA_PONTA
4150.5,FORA_PONTA
4150.75,FORA_PONTA
4151.0,FORA_PONTA
4151.25,FORA_PONTA
4151.5,FORA_PONTA
4151.75,FORA_PONTA
4152.0,FORA_PONTA
4152.25,FORA_PONTA
4152.5,FORA_PONTA
4152.75,FORA_PONTA
4153.0,FORA_PONTA
4153.25,FORA_PONTA
4153.5,FORA_PONTA
4153.75,FORA_PONTA
4154.0,FORA_PONTA
4154.25,FORA_PONTA
4154.5,FORA_PONTA
4154.75,FORA_PONTA
4155.0,FORA_PONTA
4155.25,FORA_PONTA
4155.5,FORA_PONTA
4155.75,FORA_PONTA
4156.0,FORA_PONTA
4156.25,FORA_PONTA
4156.5,FORA_PONTA
4156.75,FORA_PONTA
4157.0,FORA_PONTA
4157.25,FORA_PONTA
4157.5,FORA_PONTA
4157.75,FORA_PONTA
4158.0,FORA_PONTA
4158.25,FORA_PONTA
4158.5,FORA_PONTA
4158.75,FORA_PONTA
4159.0,FORA_PONTA
4159.25,FORA_PONTA
4159.5,FORA_PONTA
4159.75,FORA_PONTA
4160.0,FORA_PONTA
4160.25,FORA_PONTA
4160.5,FORA_PONTA
4160.75,FORA_PONTA
4161.0,FORA_PONTA
4161.25,FORA_PONTA
4161.5,FORA_PONTA
4161.75,FORA_PONTA
4162.0,FORA_PONTA
4162.25,FORA_PONTA
4162.5,FORA_PONTA
4162.75,FORA_PONTA
4163.0,FORA_PONTA
4163.25,FORA_PONTA
4163.5,FORA_PONTA
4163.75,FORA_PONTA
4164.0,FORA_PONTA
4164.25,FORA_PONTA
4164.5,FORA_PONTA
4164.75,FORA_PONTA
4165.0,FORA_PONTA
4165.25,FORA_PONTA
4165.5,FORA_PONTA
4165.75,FORA_PONTA
4166.0,FORA_PONTA
4166.25,FORA_PONTA
4166.5,FORA_PONTA
4166.75,FORA_PONTA
4167.0,FORA_PONTA
4167.25,FORA_PONTA
4167.5,FORA_PONTA
4167.75,FORA_PONTA
4168.0,FORA_PONTA
4168.25,FORA_PONTA
4168.5,FORA_PONTA
4168.75,FORA_PONTA
4169.0,FORA_PONTA
4169.25,FORA_PONTA
4169.5,FORA_PONTA
4169.75,PONTA
4170.0,PONTA
4170.25,PONTA
4170.5,PONTA
4170.75,PONTA
4171.0,PONTA
4171.25,PONTA
4171.5,PONTA
4171.75,PONTA
4172.0,PONTA
4172.25,PONTA
4172.5,PONTA
4172.75,FORA_PONTA
4173.0,FORA_PONTA
4173.25,FORA_PONTA
4173.5,FORA_PONTA
4173.75,FORA_PONTA
4174.0,FORA_PONTA
4174.25,FORA_PONTA
4174.5,FORA_PONTA
4174.75,FORA_PONTA
4175.0,FORA_PONTA
4175.25,FORA_PONTA
4175.5,FORA_PONTA
4175.75,FORA_PONTA
4176.0,FORA_PONTA
4176.25,FORA_PONTA
4176.5,FORA_PONTA
4176.75,FORA_PONTA
4177.0,FORA_PONTA
4177.25,FORA_PONTA
4177.5,FORA_PONTA
4177.75,FORA_PONTA
4178.0,FORA_PONTA
4178.25,FORA_PONTA
4178.5,FORA_PONTA
4178.75,FORA_PONTA
4179.0,FORA_PONTA
4179.25,FORA_PONTA
4179.5,FORA_PONTA
4179.75,FORA_PONTA
4180.0,FORA_PONTA
4180.25,FORA_PONTA
4180.5,FORA_PONTA
4180.75,FORA_PONTA
4181.0,FORA_PONTA
4181.25,FORA_PONTA
4181.5,FORA_PONTA
4181.75,FORA_PONTA
4182.0,FORA_PONTA
4182.25,FORA_PONTA
4182.5,FORA_PONTA
4182.75,FORA_PONTA
4183.0,FORA_PONTA
4183.25,FORA_PONTA
4183.5,FORA_PONTA
4183.75,FORA_PONTA
4184.0,FORA_PONTA
4184.25,FORA_PONTA
4184.5,FORA_PONTA
4184.75,FORA_PONTA
4185.0,FORA_PONTA
4185.25,FORA_PONTA
4185.5,FORA_PONTA
4185.75,FORA_PONTA
4186.0,FORA_PONTA
4186.25,FORA_PONTA
4186.5,FORA_PONTA
4186.75,FORA_PONTA
4187.0,FORA_PONTA
4187.25,FORA_PONTA
4187.5,FORA_PONTA
4187.75,FORA_PONTA
4188.0,FORA_PONTA
4188.25,FORA_PONTA
4188.5,FORA_PONTA
4188.75,FORA_PONTA
4189.0,FORA_PONTA
4189.25,FORA_PONTA
4189.5,FORA_PONTA
4189.75,FORA_PONTA
4190.0,FORA_PONTA
4190.25,FORA_PONTA
4190.5,FORA_PONTA
4190.75,FORA_PONTA
4191.0,FORA_PONTA
4191.25,FORA_PONTA
4191.5,FORA_PONTA
4191.75,FORA_PONTA
4192.0,FORA_PONTA
4192.25,FORA_PONTA
4192.5,FORA_PONTA
4192.75,FORA_PONTA
4193.0,FORA_PONTA
4193.25,FORA_PONTA
4193.5,FORA_PONTA
4193.75,PONTA
4194.0,PONTA
4194.25,PONTA
4194.5,PONTA
4194.75,PONTA
4195.0,PONTA
4195.25,PONTA
4195.5,PONTA
4195.75,PONTA
4196.0,PONTA
4196.25,PONTA
4196.5,PONTA
4196.75,FORA_PONTA
4197.0,FORA_PONTA
4197.25,FORA_PONTA
4197.5,FORA_PONTA
4197.75,FORA_PONTA
4198.0,FORA_PONTA
4198.25,FORA_PONTA
4198.5,FORA_PONTA
4198.75,FORA_PONTA
4199.0,FORA_PONTA
4199.25,FORA_PONTA
4199.5,FORA_PONTA
4199.75,FORA_PONTA
4200.0,FORA_PONTA
4200.25,FORA_PONTA
4200.5,FORA_PONTA
4200.75,FORA_PONTA
4201.0,FORA_PONTA
4201.25,FORA_PONTA
4201.5,FORA_PONTA
4201.75,FORA_PONTA
4202.0,FORA_PONTA
4202.25,FORA_PONTA
4202.5,FORA_PONTA
4202.75,FORA_PONTA
4203.0,FORA_PONTA
4203.25,FORA_PONTA
4203.5,FORA_PONTA
4203.75,FORA_PONTA
4204.0,FORA_PONTA
4204.25,FORA_PONTA
4204.5,FORA_PONTA
4204.75,FORA_PONTA
4205.0,FORA_PONTA
4205.25,FORA_PONTA
4205.5,FORA_PONTA
4205.75,FORA_PONTA
4206.0,FORA_PONTA
4206.25,FORA_PONTA
4206.5,FORA_PONTA
4206.75,FORA_PONTA
4207.0,FORA_PONTA
4207.25,FORA_PONTA
4207.5,FORA_PONTA
4207.75,FORA_PONTA
4208.0,FORA_PONTA
4208.25,FORA_PONTA
4208.5,FORA_PONTA
4208.75,FORA_PONTA
4209.0,FORA_PONTA
4209.25,FORA_PONTA
4209.5,FORA_PONTA
4209.75,FORA_PONTA
4210.0,FORA_PONTA
4210.25,FORA_PONTA
4210.5,FORA_PONTA
4210.75,FORA_PONTA
4211.0,FORA_PONTA
4211.25,FORA_PONTA
4211.5,FORA_PONTA
4211.75,FORA_PONTA
4212.0,FORA_PONTA
4212.25,FORA_PONTA
4212.5,FORA_PONTA
4212.75,FORA_PONTA
4213.0,FORA_PONTA
4213.25,FORA_PONTA
4213.5,FORA_PONTA
4213.75,FORA_PONTA
4214.0,FORA_PONTA
4214.25,FORA_PONTA
4214.5,FORA_PONTA
4214.75,FORA_PONTA
4215.0,FORA_PONTA
4215.25,FORA_PONTA
4215.5,FORA_PONTA
4215.75,FORA_PONTA
4216.0,FORA_PONTA
4216.25,FORA_PONTA
4216.5,FORA_PONTA
4216.75,FORA_PONTA
4217.0,FORA_PONTA
4217.25,FORA_PONTA
4217.5,FORA_PONTA
4217.75,PONTA
4218.0,PONTA
4218.25,PONTA
4218.5,PONTA
4218.75,PONTA
4219.0,PONTA
4219.25,PONTA
4219.5,PONTA
4219.75,PONTA
4220.0,PONTA
4220.25,PONTA
4220.5,PONTA
4220.75,FORA_PONTA
4221.0,FORA_PONTA
4221.25,FORA_PONTA
4221.5,FORA_PONTA
4221.75,FORA_PONTA
4222.0,FORA_PONTA
4222.25,FORA_PONTA
4222.5,FORA_PONTA
4222.75,FORA_PONTA
4223.0,FORA_PONTA
4223.25,FORA_PONTA
4223.5,FORA_PONTA
4223.75,FORA_PONTA
4224.0,FORA_PONTA
4224.25,FORA_PONTA
4224.5,FORA_PONTA
4224.75,FORA_PONTA
4225.0,FORA_PONTA
4225.25,FORA_PONTA
4225.5,FORA_PONTA
4225.75,FORA_PONTA
4226.0,FORA_PONTA
4226.25,FORA_PONTA
4226.5,FORA_PONTA
4226.75,FORA_PONTA
4227.0,FORA_PONTA
4227.25,FORA_PONTA
4227.5,FORA_PONTA
4227.75,FORA_PONTA
4228.0,FORA_PONTA
4228.25,FORA_PONTA
4228.5,FORA_PONTA
4228.75,FORA_PONTA
4229.0,FORA_PONTA
4229.25,FORA_PONTA
4229.5,FORA_PONTA
4229.75,FORA_PONTA
4230.0,FORA_PONTA
4230.25,FORA_PONTA
4230.5,FORA_PONTA
4230.75,FORA_PONTA
4231.0,FORA_PONTA
4231.25,FORA_PONTA
4231.5,FORA_PONTA
4231.75,FORA_PONTA
4232.0,FORA_PONTA
4232.25,FORA_PONTA
4232.5,FORA_PONTA
4232.75,FORA_PONTA
4233.0,FORA_PONTA
4233.25,FORA_PONTA
4233.5,FORA_PONTA
4233.75,FORA_PONTA
4234.0,FORA_PONTA
4234.25,FORA_PONTA
4234.5,FORA_PONTA
4234.75,FORA_PONTA
4235.0,FORA_PONTA
4235.25,FORA_PONTA
4235.5,FORA_PONTA
4235.75,FORA_PONTA
4236.0,FORA_PONTA
4236.25,FORA_PONTA
4236.5,FORA_PONTA
4236.75,FORA_PONTA
4237.0,FORA_PONTA
4237.25,FORA_PONTA
4237.5,FORA_PONTA
4237.75,FORA_PONTA
4238.0,FORA_PONTA
4238.25,FORA_PONTA
4238.5,FORA_PONTA
4238.75,FORA_PONTA
4239.0,FORA_PONTA
4239.25,FORA_PONTA
4239.5,FORA_PONTA
4239.75,FORA_PONTA
4240.0,FORA_PONTA
4240.25,FORA_PONTA
4240.5,FORA_PONTA
4240.75,FORA_PONTA
4241.0,FORA_PONTA
4241.25,FORA_PONTA
4241.5,FORA_PONTA
4241.75,PONTA
4242.0,PONTA
4242.25,PONTA
4242.5,PONTA
4242.75,PONTA
4243.0,PONTA
4243.25,PONTA
4243.5,PONTA
4243.75,PONTA
4244.0,PONTA
4244.25,PONTA
4244.5,PONTA
4244.75,FORA_PONTA
4245.0,FORA_PONTA
4245.25,FORA_PONTA
4245.5,FORA_PONTA
4245.75,FORA_PONTA
4246.0,FORA_PONTA
4246.25,FORA_PONTA
4246.5,FORA_PONTA
4246.75,FORA_PONTA
4247.0,FORA_PONTA
4247.25,FORA_PONTA
4247.5,FORA_PONTA
4247.75,FORA_PONTA
4248.0,FORA_PONTA
4248.25,FORA_PONTA
4248.5,FORA_PONTA
4248.75,FORA_PONTA
4249.0,FORA_PONTA
4249.25,FORA_PONTA
4249.5,FORA_PONTA
4249.75,FORA_PONTA
4250.0,FORA_PONTA
4250.25,FORA_PONTA
4250.5,FORA_PONTA
4250.75,FORA_PONTA
4251.0,FORA_PONTA
4251.25,FORA_PONTA
4251.5,FORA_PONTA
4251.75,FORA_PONTA
4252.0,FORA_PONTA
4252.25,FORA_PONTA
4252.5,FORA_PONTA
4252.75,FORA_PONTA
4253.0,FORA_PONTA
4253.25,FORA_PONTA
4253.5,FORA_PONTA
4253.75,FORA_PONTA
4254.0,FORA_PONTA
4254.25,FORA_PONTA
4254.5,FORA_PONTA
4254.75,FORA_PONTA
4255.0,FORA_PONTA
4255.25,FORA_PONTA
4255.5,FORA_PONTA
4255.75,FORA_PONTA
4256.0,FORA_PONTA
4256.25,FORA_PONTA
4256.5,FORA_PONTA
4256.75,FORA_PONTA
4257.0,FORA_PONTA
4257.25,FORA_PONTA
4257.5,FORA_PONTA
4257.75,FORA_PONTA
4258.0,FORA_PONTA
4258.25,FORA_PONTA
4258.5,FORA_PONTA
4258.75,FORA_PONTA
4259.0,FORA_PONTA
4259.25,FORA_PONTA
4259.5,FORA_PONTA
4259.75,FORA_PONTA
4260.0,FORA_PONTA
