segmento_idx,posto,hora_ini,n_steps,soc_inicial_m1_pct,soc_final_m1_pct,soc_inicial_m2_pct,soc_final_m2_pct,soc_inicial_m3_pct,soc_final_m3_pct,monitor_bessm1_csv,monitor_bessm2_csv,monitor_bessm3_csv
115,PONTA,2009.75,12,100.0,42.6195,100.0,13.9059,100.0,13.871,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00115_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00115_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00115_PONTA.csv
116,FORA_PONTA,2012.75,84,42.6195,100.0,13.9059,100.0,13.871,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00116_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00116_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00116_FORA_PONTA.csv
117,PONTA,2033.75,12,100.0,41.9402,100.0,12.9308,100.0,12.9204,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00117_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00117_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00117_PONTA.csv
118,FORA_PONTA,2036.75,84,41.9402,100.0,12.9308,100.0,12.9204,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00118_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00118_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00118_FORA_PONTA.csv
119,PONTA,2057.75,12,100.0,42.6405,100.0,13.9361,100.0,13.9004,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00119_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00119_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00119_PONTA.csv
120,FORA_PONTA,2060.75,84,42.6405,100.0,13.9361,100.0,13.9004,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00120_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00120_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00120_FORA_PONTA.csv
121,PONTA,2081.75,12,100.0,47.5242,100.0,24.4663,100.0,26.2528,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00121_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00121_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00121_PONTA.csv
122,FORA_PONTA,2084.75,276,47.5242,100.0,24.4663,100.0,26.2528,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00122_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00122_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00122_FORA_PONTA.csv
123,PONTA,2153.75,12,100.0,43.4046,100.0,15.0329,100.0,14.9696,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00123_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00123_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00123_PONTA.csv
124,FORA_PONTA,2156.75,84,43.4046,100.0,15.0329,100.0,14.9696,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00124_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00124_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00124_FORA_PONTA.csv
125,PONTA,2177.75,12,100.0,49.0248,100.0,26.6315,100.0,28.3697,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00125_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00125_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00125_PONTA.csv
126,FORA_PONTA,2180.75,84,49.0248,100.0,26.6315,100.0,28.3697,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00126_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00126_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00126_FORA_PONTA.csv
127,PONTA,2201.75,12,100.0,45.2145,100.0,21.1332,100.0,22.9937,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00127_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00127_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00127_PONTA.csv
128,FORA_PONTA,2204.75,84,45.2145,100.0,21.1332,100.0,22.9937,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00128_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00128_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00128_FORA_PONTA.csv
129,PONTA,2225.75,12,100.0,47.8742,100.0,24.9712,100.0,26.7465,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00129_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00129_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00129_PONTA.csv
130,FORA_PONTA,2228.75,84,47.8742,100.0,24.9712,100.0,26.7465,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00130_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00130_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00130_FORA_PONTA.csv
131,PONTA,2249.75,12,100.0,60.1284,100.0,42.6439,100.0,44.0203,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00131_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00131_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00131_PONTA.csv
132,FORA_PONTA,2252.75,276,60.1284,100.0,42.6439,100.0,44.0203,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00132_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00132_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00132_FORA_PONTA.csv
133,PONTA,2321.75,12,100.0,53.1843,100.0,32.6314,100.0,34.235,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00133_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00133_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00133_PONTA.csv
134,FORA_PONTA,2324.75,84,53.1843,100.0,32.6314,100.0,34.235,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00134_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00134_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00134_FORA_PONTA.csv
135,PONTA,2345.75,12,100.0,51.7797,100.0,30.6058,100.0,32.255,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00135_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00135_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00135_PONTA.csv
136,FORA_PONTA,2348.75,84,51.7797,100.0,30.6058,100.0,32.255,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00136_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00136_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00136_FORA_PONTA.csv
137,PONTA,2369.75,12,100.0,52.2654,100.0,31.3063,100.0,32.9397,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00137_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00137_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00137_PONTA.csv
138,FORA_PONTA,2372.75,84,52.2654,100.0,31.3063,100.0,32.9397,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00138_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00138_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00138_FORA_PONTA.csv
139,PONTA,2393.75,12,100.0,47.6617,100.0,24.1744,100.0,25.967,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00139_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00139_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00139_PONTA.csv
140,FORA_PONTA,2396.75,84,47.6617,100.0,24.1744,100.0,25.967,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00140_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00140_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00140_FORA_PONTA.csv
141,PONTA,2417.75,12,100.0,49.8569,100.0,27.8318,100.0,29.5431,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00141_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00141_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00141_PONTA.csv
142,FORA_PONTA,2420.75,276,49.8569,100.0,27.8318,100.0,29.5431,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00142_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00142_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00142_FORA_PONTA.csv
143,PONTA,2489.75,12,100.0,50.0846,100.0,28.1604,100.0,29.8645,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00143_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00143_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00143_PONTA.csv
144,FORA_PONTA,2492.75,84,50.0846,100.0,28.1604,100.0,29.8645,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00144_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00144_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00144_FORA_PONTA.csv
145,PONTA,2513.75,12,100.0,47.7371,100.0,24.7736,100.0,26.5533,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00145_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00145_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00145_PONTA.csv
146,FORA_PONTA,2516.75,84,47.7371,100.0,24.7736,100.0,26.5533,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00146_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00146_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00146_FORA_PONTA.csv
147,PONTA,2537.75,12,100.0,48.8352,100.0,26.3579,100.0,28.1022,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00147_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00147_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00147_PONTA.csv
148,FORA_PONTA,2540.75,84,48.8352,100.0,26.3579,100.0,28.1022,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00148_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00148_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00148_FORA_PONTA.csv
149,PONTA,2561.75,12,100.0,56.1488,100.0,36.9066,100.0,38.4136,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00149_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00149_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00149_PONTA.csv
150,FORA_PONTA,2564.75,468,56.1488,100.0,36.9066,100.0,38.4136,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00150_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00150_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00150_FORA_PONTA.csv
151,PONTA,2681.75,12,100.0,49.6459,100.0,27.5275,100.0,29.2457,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00151_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00151_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00151_PONTA.csv
152,FORA_PONTA,2684.75,84,49.6459,100.0,27.5275,100.0,29.2457,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00152_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00152_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00152_FORA_PONTA.csv
153,PONTA,2705.75,12,100.0,50.5956,100.0,28.8975,100.0,30.585,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00153_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00153_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00153_PONTA.csv
154,FORA_PONTA,2708.75,84,50.5956,100.0,28.8975,100.0,30.585,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00154_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00154_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00154_FORA_PONTA.csv
155,PONTA,2729.75,12,100.0,45.8277,100.0,22.0178,100.0,23.8585,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00155_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00155_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00155_PONTA.csv
156,FORA_PONTA,2732.75,84,45.8277,100.0,22.0178,100.0,23.8585,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00156_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00156_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00156_FORA_PONTA.csv
157,PONTA,2753.75,12,100.0,51.8359,100.0,30.6865,100.0,32.3337,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00157_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00157_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00157_PONTA.csv
158,FORA_PONTA,2756.75,276,51.8359,100.0,30.6865,100.0,32.3337,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00158_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00158_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00158_FORA_PONTA.csv
159,PONTA,2825.75,12,100.0,51.2278,100.0,29.8094,100.0,31.4764,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM1_IN_s00159_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM2_IN_s00159_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 017 segmentos_pass1_sem_hvac_int_ano_2036\UFSM_Mon_BESSM3_IN_s00159_PONTA.csv
